Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
R,387,RHOA,GO:0000910,biological_process,cytokinesis,,2,8,1,3305,2.4522583477764334e-05,2.4522583477764334e-05,10.615916090384289,3,4,1,0
D,1803,DPP4,GO:0008233,molecular_function,peptidase activity,,2,15,0,3299,2.474405369446582e-05,2.664744244019396e-05,10.53281738043071,3,13,1,0
F,201163,FLCN,GO:0051179,biological_process,localization,,12,145,50,3109,2.2979542374029255e-05,2.7235013184034674e-05,10.511007163044498,1,10,0,0
B,7809,BSND,GO:0006821,biological_process,chloride transport,,2,15,0,3299,2.474405369446582e-05,2.9692864433358986e-05,10.424603795790478,7,2,1,1
S,29072,SETD2,GO:0006306,biological_process,DNA methylation,,6,30,52,3228,2.8561913672604568e-05,3.0242026241581305e-05,10.406278003554402,4,4,0,0
P,5744,PTHLH,GO:0046903,biological_process,secretion,,5,11,76,3224,2.717602847283423e-05,3.1705366551639934e-05,10.359024599559447,4,10,0,0
T,7039,TGFA,GO:0040007,biological_process,growth,,14,14,521,2767,3.050082734445199e-05,3.304256295648966e-05,10.31771404099767,1,10,0,0
B,675,BRCA2,GO:0006281,biological_process,DNA repair,,2,1,10,3303,3.595196193049286e-05,3.595196193049286e-05,10.233326901420035,5,15,1,0
G,8729,GBF1,GO:0090166,biological_process,Golgi disassembly,,2,1,10,3303,3.595196193049286e-05,3.595196193049286e-05,10.233326901420035,6,1,1,1
G,51280,GOLM1,GO:0005794,cellular_component,Golgi apparatus,,2,3,5,3306,3.809254246073351e-05,3.809254246073351e-05,10.175492030929151,5,1,1,1
A,60,ACTB,GO:0032259,biological_process,methylation,,6,4,249,3057,3.1508827555827986e-05,4.201177007443732e-05,10.077560739073208,2,1,0,0
S,6502,SKP2,GO:0006508,biological_process,proteolysis,,2,1,11,3302,4.2480117741843164e-05,4.2480117741843164e-05,10.066474409333793,4,6,1,0
M,5594,MAPK1,GO:0023052,biological_process,signaling,,8,6,371,2931,4.368210184231657e-05,4.368210184231657e-05,10.038572108584658,1,6,0,0
R,5925,RB1,GO:0000785,cellular_component,chromatin,,4,11,42,3259,3.9598977000868665e-05,4.619880650101344e-05,9.982556593521664,2,5,1,1
P,7849,PAX8,GO:0016020,cellular_component,membrane,,6,7,191,3112,4.924969141908939e-05,4.924969141908939e-05,9.91860745596805,2,16,0,0
F,2271,FH,GO:0006099,biological_process,tricarboxylic acid cycle,,2,6,3,3305,5.075938167855962e-05,5.075938167855962e-05,9.88841409646573,3,1,1,1
M,2475,MTOR,GO:0016310,biological_process,phosphorylation,,13,148,63,3092,5.432529359679823e-05,5.758481121260613e-05,9.762251719261451,5,8,0,1
S,6615,SNAI1,GO:0070888,molecular_function,E-box binding,,2,2,9,3303,5.982350784093269e-05,5.982350784093269e-05,9.724111866546375,8,1,0,1
F,57600,FNIP2,GO:0005488,molecular_function,binding,,6,11,145,3154,6.587859593378936e-05,7.186755920049748e-05,9.540685588372748,1,52,0,0
C,1014,CDH16,GO:0016020,cellular_component,membrane,,5,4,192,3115,7.291897313805418e-05,7.291897313805418e-05,9.526161690287328,2,16,0,0
C,1029,CDKN2A,GO:0007049,biological_process,cell cycle,,6,24,76,3210,7.026391749734531e-05,7.4948178663835e-05,9.498713634393589,2,2,1,0
B,701,BUB1B,GO:0007049,biological_process,cell cycle,,4,6,78,3228,6.517336867724758e-05,7.82080424126971e-05,9.456138071548969,2,2,1,0
I,3429,IFI27,GO:0006508,biological_process,proteolysis,,2,2,11,3301,8.477224215359434e-05,8.477224215359434e-05,9.375542401845994,4,6,1,0
R,6015,RING1,GO:0006306,biological_process,DNA methylation,,5,22,53,3236,8.267959453208021e-05,9.771224808336753e-05,9.233483642562456,4,4,0,0
C,1027,CDKN1B,GO:0007049,biological_process,cell cycle,,4,7,78,3227,0.00010049221506584218,0.00010049221506584218,9.205430295496903,2,2,1,0
P,5546,PRCC,GO:0005819,cellular_component,spindle,,10,132,46,3128,9.906323386720117e-05,0.00010613917914342982,9.150759314309996,5,2,0,0
M,4540,MT-ND5,GO:0006119,biological_process,oxidative phosphorylation,,3,9,23,3281,8.988787254246691e-05,0.00011235984067808364,9.09380397368862,3,1,1,0
S,6390,SDHB,GO:0006099,biological_process,tricarboxylic acid cycle,,2,9,3,3302,9.952532911313415e-05,0.00011374323327215331,9.081566989620013,3,1,1,0
F,2335,FN1,GO:0031012,cellular_component,extracellular matrix,,2,2,13,3299,0.00011402448643469061,0.00011402448643469061,9.079097339347793,3,8,1,1
T,7942,TFEB,GO:0016310,biological_process,phosphorylation,,5,17,71,3223,0.00010756869836768075,0.00011734767094656083,9.050369482932277,5,8,0,0
B,672,BRCA1,GO:0006260,biological_process,DNA replication,,2,13,2,3299,0.00011402448643475832,0.00011824761556197159,9.042729695176325,5,2,1,0
C,9377,COX5A,GO:0022900,biological_process,electron transport chain,,2,3,9,3302,9.952532911303411e-05,0.00011943039493564093,9.032776825451586,4,2,1,0
M,2475,MTOR,GO:0016301,molecular_function,kinase activity,,3,158,0,3155,0.00011243264413502284,0.00012161081916645327,9.014684618981773,4,133,1,1
W,7490,WT1,GO:0001822,biological_process,kidney development,,2,4,8,3302,0.00012202186508208456,0.00012202186508208456,9.01131030730506,4,3,0,1
S,6271,S100A1,GO:0016020,cellular_component,membrane,,6,9,191,3110,0.00012987407562759594,0.00012987407562759594,8.94894522597082,2,16,0,0
T,7010,TEK,GO:0001525,biological_process,angiogenesis,,3,1,105,3207,0.00013130310070006576,0.00013130310070006576,8.938002161549246,3,5,0,1
S,6598,SMARCB1,GO:0000785,cellular_component,chromatin,,3,5,43,3265,0.00013333273479697956,0.00013333273479697956,8.922662788557131,2,5,1,1
T,7099,TLR4,GO:0023052,biological_process,signaling,,6,3,373,2934,0.00013336784678000884,0.00013336784678000884,8.922399482170437,1,6,0,0
M,4311,MME,GO:0008233,molecular_function,peptidase activity,,2,36,0,3278,0.00012790492461183363,0.00013542874370664736,8.907064932669877,3,13,1,0
G,2691,GHRH,GO:0046903,biological_process,secretion,,3,2,78,3233,0.0001356078089112018,0.0001356078089112018,8.905743596275373,4,10,1,0
T,7942,TFEB,GO:0006914,biological_process,autophagy,,5,17,72,3222,0.00011454196250465444,0.00013745035500558532,8.892247760558353,3,7,0,0
H,3091,HIF1A,GO:0001525,biological_process,angiogenesis,,9,54,99,3154,0.00016049681174522704,0.00016644113810616138,8.70086883593635,3,5,0,0
Z,10534,ZNRD2,GO:0007049,biological_process,cell cycle,,3,2,79,3232,0.00014069267661474244,0.00016883121193769093,8.68661108805107,2,2,1,0
M,4085,MAD2L1,GO:0007049,biological_process,cell cycle,,4,8,78,3226,0.00014790950289739806,0.00017256108671363107,8.664759258304507,2,2,1,0
S,6390,SDHB,GO:0031966,cellular_component,mitochondrial membrane,,2,9,4,3301,0.00014901770824465627,0.0001986902776595417,8.523763339349241,4,2,0,1
F,2263,FGFR2,GO:0040007,biological_process,growth,,17,26,518,2755,0.00018124026366309767,0.00019936429002940744,8.520376803588855,1,10,1,0
P,123,PLIN2,GO:0005737,cellular_component,cytoplasm,,6,21,103,3186,0.00018518843137533013,0.00020934344416341665,8.47153438118689,2,5,0,0
C,1014,CDH16,GO:0007155,biological_process,cell adhesion,,3,6,41,3266,0.0001732702715593795,0.00021658783944922437,8.437514367867156,2,7,0,1
R,10325,RRAGB,GO:0005764,cellular_component,lysosome,,2,1,27,3286,0.00022040118656768467,0.00022040118656768467,8.420061096999078,7,6,0,1
S,79811,SLTM,GO:0023052,biological_process,signaling,,7,6,372,2931,0.00022412523724969766,0.00022412523724969763,8.403305567479816,1,6,0,0
P,5546,PRCC,GO:0007610,biological_process,behavior,,7,135,23,3151,0.00020244551689198846,0.00022493946321332052,8.399679244346183,1,27,0,0
P,123,PLIN2,GO:0019915,biological_process,lipid storage,,2,25,1,3288,0.00019062096382692367,0.00022527932088636435,8.398169499530548,3,2,1,1
F,201163,FLCN,GO:0005488,molecular_function,binding,,18,139,133,3026,0.00020690847848093042,0.0002546565888996067,8.275594630632614,1,52,0,0
C,1021,CDK6,GO:0007049,biological_process,cell cycle,,3,3,79,3231,0.0002763628647021468,0.0002763628647021468,8.193795828562456,2,2,1,0
M,84557,MAP1LC3A,GO:0005874,cellular_component,microtubule,,2,12,4,3298,0.00024596111670315967,0.00028109841908932533,8.17680570408281,6,7,1,0
S,6774,STAT3,GO:0023052,biological_process,signaling,,6,4,373,2933,0.00030140908487116434,0.00030140908487116434,8.107042129986054,1,6,0,0
N,378884,NHLRC1,GO:0005978,biological_process,glycogen biosynthetic process,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,7,1,1,0
C,978,CDA,GO:0004126,molecular_function,cytidine deaminase activity,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,4,1,1,2
N,378884,NHLRC1,GO:0045859,biological_process,regulation of protein kinase activity,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,6,8,1,0
T,9168,TMSB10,GO:0007010,biological_process,cytoskeleton organization,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,5,10,1,0
N,378884,NHLRC1,GO:1903076,biological_process,regulation of protein localization to plasma membrane,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,7,5,1,0
P,5217,PFN2,GO:0007010,biological_process,cytoskeleton organization,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,5,10,1,0
P,5245,PHB,GO:0005743,cellular_component,mitochondrial inner membrane,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,5,1,0,1
R,9978,RBX1,GO:0019005,cellular_component,SCF ubiquitin ligase complex,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,5,18,1,5
S,85464,SSH2,GO:0016791,molecular_function,phosphatase activity,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,5,69,1,0
C,1495,CTNNA1,GO:0016342,cellular_component,catenin complex,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,4,1,1,2
N,378884,NHLRC1,GO:0034976,biological_process,response to endoplasmic reticulum stress,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,4,9,1,0
D,55661,DDX27,GO:0042254,biological_process,ribosome biogenesis,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,5,1,1,0
M,4438,MSH4,GO:0045132,biological_process,meiotic chromosome segregation,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,3,5,1,0
E,9852,EPM2AIP1,GO:0045725,biological_process,positive regulation of glycogen biosynthetic process,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,7,1,0,1
D,55661,DDX27,GO:0006364,biological_process,rRNA processing,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,8,11,0,1
N,4698,NDUFA5,GO:0032981,biological_process,mitochondrial respiratory chain complex I assembly,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,8,1,0,1
A,525,ATP6V1B1,GO:0034220,biological_process,ion transmembrane transport,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,3,5,1,0
C,1340,COX6B1,GO:0034220,biological_process,ion transmembrane transport,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,3,5,1,0
A,529,ATP6V1E1,GO:0034220,biological_process,ion transmembrane transport,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,3,5,1,0
A,23370,ARHGEF18,GO:0008360,biological_process,regulation of cell shape,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,3,4,1,1
R,5879,RAC1,GO:0008360,biological_process,regulation of cell shape,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,3,4,1,1
M,9112,MTA1,GO:0016581,cellular_component,NuRD complex,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,3,1,1,1
C,967,CD63,GO:0005765,cellular_component,lysosomal membrane,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,7,5,0,2
L,27074,LAMP3,GO:0005765,cellular_component,lysosomal membrane,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,7,5,0,1
A,445,ASS1,GO:0016597,molecular_function,amino acid binding,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,4,11,1,1
A,51129,ANGPTL4,GO:0005576,cellular_component,extracellular region,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,2,4,0,1
A,51129,ANGPTL4,GO:0048878,biological_process,chemical homeostasis,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,4,15,1,0
A,10351,ABCA8,GO:0055085,biological_process,transmembrane transport,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,2,32,1,0
G,2697,GJA1,GO:0007010,biological_process,cytoskeleton organization,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,5,10,1,0
L,3993,LLGL2,GO:0007010,biological_process,cytoskeleton organization,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,5,10,1,0
A,43,ACHE,GO:0003990,molecular_function,acetylcholinesterase activity,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,6,1,0,1
C,1327,COX4I1,GO:0034220,biological_process,ion transmembrane transport,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,3,5,1,0
P,54623,PAF1,GO:0016574,biological_process,histone ubiquitination,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,7,4,1,0
C,10063,COX17,GO:0034220,biological_process,ion transmembrane transport,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,3,5,1,0
N,4702,NDUFA8,GO:0032981,biological_process,mitochondrial respiratory chain complex I assembly,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,8,1,0,1
E,9852,EPM2AIP1,GO:0005978,biological_process,glycogen biosynthetic process,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,7,1,1,0
G,2990,GUSB,GO:0004566,molecular_function,beta-glucuronidase activity,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,5,1,0,1
H,113802,HENMT1,GO:0030422,biological_process,production of siRNA involved in RNA interference,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,9,1,1,1
H,113802,HENMT1,GO:0034587,biological_process,piRNA metabolic process,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,7,2,1,1
H,113802,HENMT1,GO:0001510,biological_process,RNA methylation,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,4,8,1,1
R,200916,RPL22L1,GO:0002181,biological_process,cytoplasmic translation,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,6,1,1,1
S,57477,SHROOM4,GO:0030036,biological_process,actin cytoskeleton organization,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,3,11,0,1
S,57477,SHROOM4,GO:0007015,biological_process,actin filament organization,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,5,12,1,1
M,4438,MSH4,GO:0045143,biological_process,homologous chromosome segregation,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,4,1,1,0
D,81501,DCSTAMP,GO:0072675,biological_process,osteoclast fusion,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,4,1,1,0
M,4438,MSH4,GO:0007131,biological_process,reciprocal meiotic recombination,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,3,1,0,1
S,292,SLC25A5,GO:0015867,biological_process,ATP transport,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,6,2,1,0
M,4438,MSH4,GO:0051321,biological_process,meiotic cell cycle,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,2,1,1,0
S,60682,SMAP1,GO:2000369,biological_process,regulation of clathrin-dependent endocytosis,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,7,2,0,1
S,60682,SMAP1,GO:0043547,biological_process,positive regulation of GTPase activity,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,6,2,1,0
N,374291,NDUFS7,GO:0032981,biological_process,mitochondrial respiratory chain complex I assembly,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,8,1,0,1
N,374291,NDUFS7,GO:0034220,biological_process,ion transmembrane transport,,1,0,0,3315,0.00030156815440330877,0.00030156815440330877,8.106514516253814,3,5,1,0
T,7157,TP53,GO:0006281,biological_process,DNA repair,,4,94,8,3210,0.0002960303896098234,0.00030803162162103243,8.085308112659902,5,15,1,0
V,7431,VIM,GO:0005882,cellular_component,intermediate filament,,2,55,0,3259,0.0002903787477674067,0.00031112008689365,8.075331588823783,6,5,0,2
P,5562,PRKAA1,GO:0023052,biological_process,signaling,,5,2,374,2935,0.0003283991868403352,0.0003283991868403352,8.02128065651472,1,6,0,0
S,29072,SETD2,GO:0005694,cellular_component,chromosome,,9,27,200,3080,0.0002788240485055143,0.00033458885820661713,8.002608068810508,5,6,0,0
P,5371,PML,GO:0000785,cellular_component,chromatin,,3,7,43,3263,0.0002801903041029396,0.00033622836492352753,7.997719971353138,2,5,1,1
S,6472,SHMT2,GO:0040007,biological_process,growth,,6,2,529,2779,0.00035940586207164755,0.00035940586207164755,7.931058273030951,1,10,0,0
P,5159,PDGFRB,GO:0040007,biological_process,growth,,6,2,529,2779,0.00035940586207164755,0.00035940586207164755,7.931058273030951,1,10,1,0
R,387,RHOA,GO:0023052,biological_process,signaling,,6,4,373,2933,0.00030140908487116434,0.0003767613560889554,7.883898578671843,1,6,0,0
F,201163,FLCN,GO:0005764,cellular_component,lysosome,,7,150,22,3137,0.00030147547249448196,0.0003858886047929369,7.859961818768487,7,6,0,1
N,4790,NFKB1,GO:0023052,biological_process,signaling,,8,10,371,2927,0.0004198661339415791,0.0004198661339415791,7.775574626202177,1,6,0,0
S,6271,S100A1,GO:0005488,molecular_function,binding,,5,10,146,3155,0.00037990423071396424,0.0004273922595532098,7.757808325787891,1,52,0,0
R,10670,RRAGA,GO:0005764,cellular_component,lysosome,,2,2,27,3285,0.0004384092477265002,0.0004384092477265002,7.732357728286297,7,6,0,1
F,96459,FNIP1,GO:0023052,biological_process,signaling,,11,20,368,2917,0.0003802961485303428,0.0004388032483042416,7.73145942689178,1,6,0,0
I,3383,ICAM1,GO:0007155,biological_process,cell adhesion,,2,1,42,3271,0.0005119875344546333,0.0005119875344546333,7.577210279989448,2,7,0,1
B,8314,BAP1,GO:0005694,cellular_component,chromosome,,7,17,202,3090,0.0004915461825046708,0.000589855419005605,7.4356331036276595,5,6,0,0
O,5009,OTC,GO:0000050,biological_process,urea cycle,,1,0,1,3314,0.0006031363088056244,0.0006031363088056244,7.413367335695515,4,1,1,1
A,384,ARG2,GO:0000050,biological_process,urea cycle,,1,0,1,3314,0.0006031363088056244,0.0006031363088056244,7.413367335695515,4,1,1,0
I,3486,IGFBP3,GO:0005520,molecular_function,insulin-like growth factor binding,,1,0,1,3314,0.0006031363088056244,0.0006031363088056244,7.413367335695515,4,2,0,1
C,1528,CYB5A,GO:0019867,cellular_component,outer membrane,,1,0,1,3314,0.0006031363088056244,0.0006031363088056244,7.413367335695515,3,3,1,0
A,51107,APH1A,GO:0070765,cellular_component,gamma-secretase complex,,1,0,1,3314,0.0006031363088056244,0.0006031363088056244,7.413367335695515,4,1,0,3
P,55851,PSENEN,GO:0070765,cellular_component,gamma-secretase complex,,1,0,1,3314,0.0006031363088056244,0.0006031363088056244,7.413367335695515,4,1,0,1
P,5663,PSEN1,GO:0070765,cellular_component,gamma-secretase complex,,1,0,1,3314,0.0006031363088056244,0.0006031363088056244,7.413367335695515,4,1,0,1
L,3934,LCN2,GO:0048878,biological_process,chemical homeostasis,,1,1,0,3314,0.0006031363088066208,0.0006031363088066208,7.413367335693863,4,15,1,0
L,3936,LCP1,GO:0007010,biological_process,cytoskeleton organization,,1,1,0,3314,0.0006031363088066208,0.0006031363088066208,7.413367335693863,5,10,1,0
E,54845,ESRP1,GO:0003723,molecular_function,RNA binding,,1,1,0,3314,0.0006031363088066208,0.0006031363088066208,7.413367335693863,4,32,1,1
S,23451,SF3B1,GO:0008380,biological_process,RNA splicing,,1,1,0,3314,0.0006031363088066208,0.0006031363088066208,7.413367335693863,7,3,1,1
P,5162,PDHB,GO:0045254,cellular_component,pyruvate dehydrogenase complex,,1,1,0,3314,0.0006031363088066208,0.0006031363088066208,7.413367335693863,4,3,1,1
U,7369,UMOD,GO:0048878,biological_process,chemical homeostasis,,1,1,0,3314,0.0006031363088066208,0.0006031363088066208,7.413367335693863,4,15,1,0
F,2354,FOSB,GO:0051412,biological_process,response to corticosterone,,1,1,0,3314,0.0006031363088066208,0.0006031363088066208,7.413367335693863,5,1,1,0
I,3489,IGFBP6,GO:0031994,molecular_function,insulin-like growth factor I binding,,1,1,0,3314,0.0006031363088066208,0.0006031363088066208,7.413367335693863,5,1,0,1
S,6557,SLC12A1,GO:0055085,biological_process,transmembrane transport,,1,1,0,3314,0.0006031363088066208,0.0006031363088066208,7.413367335693863,2,32,1,0
U,7369,UMOD,GO:0016324,cellular_component,apical plasma membrane,,1,1,0,3314,0.0006031363088066208,0.0006031363088066208,7.413367335693863,4,1,1,3
I,3689,ITGB2,GO:0061024,biological_process,membrane organization,,1,1,0,3314,0.0006031363088066208,0.0006031363088066208,7.413367335693863,4,31,1,0
S,6557,SLC12A1,GO:0016324,cellular_component,apical plasma membrane,,1,1,0,3314,0.0006031363088066208,0.0006031363088066208,7.413367335693863,4,1,1,1
L,3934,LCN2,GO:0005576,cellular_component,extracellular region,,1,1,0,3314,0.0006031363088066208,0.0006031363088066208,7.413367335693863,2,4,0,1
S,6557,SLC12A1,GO:0048878,biological_process,chemical homeostasis,,1,1,0,3314,0.0006031363088066208,0.0006031363088066208,7.413367335693863,4,15,1,0
V,1462,VCAN,GO:0005539,molecular_function,glycosaminoglycan binding,,1,1,0,3314,0.0006031363088066208,0.0006031363088066208,7.413367335693863,3,6,1,1
V,1462,VCAN,GO:0005576,cellular_component,extracellular region,,1,1,0,3314,0.0006031363088066208,0.0006031363088066208,7.413367335693863,2,4,0,1
S,5104,SERPINA5,GO:0005539,molecular_function,glycosaminoglycan binding,,1,1,0,3314,0.0006031363088066208,0.0006031363088066208,7.413367335693863,3,6,1,1
I,3489,IGFBP6,GO:0031995,molecular_function,insulin-like growth factor II binding,,1,1,0,3314,0.0006031363088066208,0.0006031363088066208,7.413367335693863,5,1,0,1
I,3643,INSR,GO:0008286,biological_process,insulin receptor signaling pathway,,1,1,0,3314,0.0006031363088066208,0.0006031363088066208,7.413367335693863,6,3,1,1
S,5104,SERPINA5,GO:0005576,cellular_component,extracellular region,,1,1,0,3314,0.0006031363088066208,0.0006031363088066208,7.413367335693863,2,4,0,1
M,4495,MT1G,GO:0048878,biological_process,chemical homeostasis,,1,1,0,3314,0.0006031363088066208,0.0006031363088066208,7.413367335693863,4,15,1,0
C,892,CCNC,GO:0007049,biological_process,cell cycle,,2,0,80,3234,0.0006042279582312358,0.0006042279582312358,7.411559016942192,2,2,1,0
K,3824,KLRD1,GO:0009986,cellular_component,cell surface,,2,2,26,3286,0.00040833917032388024,0.0006125087554858204,7.397947320976833,2,1,1,0
P,5563,PRKAA2,GO:0005488,molecular_function,binding,,10,52,141,3113,0.0003963668775471257,0.0006125669925728306,7.397852245897359,1,52,0,0
T,92104,TTC30A,GO:0030030,biological_process,cell projection organization,,1,1,0,3314,0.0006031363088066208,0.0006293596265808217,7.370807721275067,4,5,1,0
L,4012,LNPEP,GO:0016020,cellular_component,membrane,,4,3,193,3116,0.0003671719508284529,0.0007343439016569058,7.216533108208354,2,16,0,1
P,5111,PCNA,GO:0007049,biological_process,cell cycle,,3,5,79,3229,0.0007464789457930032,0.0007464789457930033,7.200143145276934,2,2,1,0
A,367,AR,GO:0010467,biological_process,gene expression,,10,30,246,3030,0.0006698430992302761,0.0007535734866340605,7.190684017600676,4,4,0,0
B,701,BUB1B,GO:0005819,cellular_component,spindle,,3,7,53,3253,0.0005035503825200796,0.0007553255737801194,7.188361678115577,5,2,1,1
T,7248,TSC1,GO:0005694,cellular_component,chromosome,,7,19,202,3088,0.0008382695516884623,0.0008382695516884624,7.0841708484778225,5,6,0,0
P,2185,PTK2B,GO:0040007,biological_process,growth,,4,0,531,2781,0.0006712153592561167,0.0008390191990701459,7.083276968481001,1,10,1,0
C,768,CA9,GO:0016020,cellular_component,membrane,,8,27,189,3092,0.0007874828388486837,0.0008590721878349277,7.059657602450483,2,16,0,0
S,6571,SLC18A2,GO:0055085,biological_process,transmembrane transport,,1,2,0,3313,0.0009047044632099306,0.0009047044632099305,7.007902227585699,2,32,1,0
M,4129,MAOB,GO:0051412,biological_process,response to corticosterone,,1,2,0,3313,0.0009047044632099306,0.0009047044632099305,7.007902227585699,5,1,1,0
T,7167,TPI1,GO:0016853,molecular_function,isomerase activity,,1,2,0,3313,0.0009047044632099306,0.0009047044632099306,7.007902227585699,2,18,1,0
A,50617,ATP6V0A4,GO:0048878,biological_process,chemical homeostasis,,1,2,0,3313,0.0009047044632099306,0.0009047044632099306,7.007902227585699,4,15,1,0
A,50617,ATP6V0A4,GO:0016324,cellular_component,apical plasma membrane,,1,2,0,3313,0.0009047044632099306,0.0009047044632099306,7.007902227585699,4,1,1,3
A,50617,ATP6V0A4,GO:0055085,biological_process,transmembrane transport,,1,2,0,3313,0.0009047044632099306,0.0009047044632099306,7.007902227585699,2,32,1,0
M,4118,MAL,GO:0016324,cellular_component,apical plasma membrane,,1,2,0,3313,0.0009047044632099306,0.0009047044632099306,7.007902227585699,4,1,1,1
H,10855,HPSE,GO:0030305,molecular_function,heparanase activity,,1,2,0,3313,0.0009047044632099306,0.0009047044632099306,7.007902227585699,5,1,0,1
R,51458,RHCG,GO:0055085,biological_process,transmembrane transport,,1,2,0,3313,0.0009047044632099306,0.0009047044632099306,7.007902227585699,2,32,1,0
R,51458,RHCG,GO:0016324,cellular_component,apical plasma membrane,,1,2,0,3313,0.0009047044632099306,0.0009047044632099306,7.007902227585699,4,1,1,2
R,51458,RHCG,GO:0048878,biological_process,chemical homeostasis,,1,2,0,3313,0.0009047044632099306,0.0009047044632099306,7.007902227585699,4,15,1,0
A,245972,ATP6V0D2,GO:0033572,biological_process,transferrin transport,,1,0,2,3313,0.0009047044632130645,0.0009047044632130645,7.007902227582235,5,1,1,0
A,515,ATP5PB,GO:0005739,cellular_component,mitochondrion,,1,0,2,3313,0.0009047044632130645,0.0009047044632130645,7.007902227582235,5,1,1,1
G,2778,GNAS,GO:0070062,cellular_component,extracellular exosome,,1,0,2,3313,0.0009047044632130645,0.0009047044632130645,7.007902227582235,6,1,0,3
N,4914,NTRK1,GO:0007623,biological_process,circadian rhythm,,1,0,2,3313,0.0009047044632130645,0.0009047044632130645,7.007902227582235,2,7,1,0
A,9114,ATP6V0D1,GO:0033572,biological_process,transferrin transport,,1,0,2,3313,0.0009047044632130645,0.0009047044632130645,7.007902227582235,5,1,1,0
T,6876,TAGLN,GO:0030855,biological_process,epithelial cell differentiation,,1,0,2,3313,0.0009047044632130645,0.0009047044632130645,7.007902227582235,4,24,1,1
