Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
C,9557,CHD1L,GO:0003677,molecular_function,DNA binding,,6,6,337,165634,6.814922965406666e-14,6.814922965406666e-14,30.317076540514105,4,15,0,0
M,574434,MIR410,GO:0016049,biological_process,cell growth,,17,37,4633,161296,6.887622867647388e-14,6.887622867647388e-14,30.30646528837387,2,6,0,0
K,3845,KRAS,GO:0060004,biological_process,reflex,,16,3686,40,162241,6.506204258691918e-14,6.932205728011031e-14,30.30001325248707,3,7,0,0
D,1786,DNMT1,GO:0070988,biological_process,demethylation,,12,230,299,165442,6.57858772397285e-14,7.007626053797167e-14,30.28919230960961,2,3,0,0
M,5594,MAPK1,GO:0051179,biological_process,localization,,17,4398,2572,158996,6.830724683982207e-14,7.065256003603913e-14,30.281002050965455,1,10,0,0
A,207,AKT1,GO:0005634,cellular_component,nucleus,,43,7477,2416,156047,6.775094511965224e-14,7.130240595253724e-14,30.271846323984896,5,11,0,1
T,7288,TULP2,GO:0032259,biological_process,methylation,,10,1,6369,159603,7.411636723500038e-14,7.411636723500038e-14,30.23314000663474,2,1,0,0
H,3214,HOXB4,GO:0032259,biological_process,methylation,,10,1,6369,159603,7.411636723500038e-14,7.411636723500038e-14,30.23314000663474,2,1,0,0
T,85456,TNKS1BP1,GO:0035825,biological_process,homologous recombination,,7,24,265,165687,7.466350761888026e-14,7.466350761888026e-14,30.225784941294503,6,2,0,0
M,100302178,MIR1295A,GO:0006954,biological_process,inflammatory response,,7,19,324,165633,7.493078669074496e-14,7.493078669074496e-14,30.22221155158057,4,5,0,0
I,3558,IL2,GO:0006954,biological_process,inflammatory response,,11,158,320,165494,7.32042862097711e-14,7.568578743722096e-14,30.212186000611798,4,5,1,0
T,7033,TFF3,GO:0007610,biological_process,behavior,,10,33,966,164974,7.596339630905389e-14,7.59633963090539e-14,30.20852479815659,1,27,0,0
C,1048,CEACAM5,GO:0043276,biological_process,anoikis,,11,101,494,165377,7.383110034487674e-14,7.600260329619664e-14,30.20800880131368,5,1,1,0
P,56902,PNO1,GO:0007219,biological_process,Notch signaling pathway,,6,24,115,165838,7.746891745804447e-14,7.746891745804447e-14,30.188899604056974,4,8,0,0
C,836,CASP3,GO:0023052,biological_process,signaling,,198,520,27183,138082,7.443221002639984e-14,7.881057532207042e-14,30.17172920245668,1,6,0,0
I,29851,ICOS,GO:0042098,biological_process,T cell proliferation,,5,19,45,165914,8.54154492283278e-14,8.54154492283278e-14,30.0912494061644,5,7,0,0
B,699,BUB1,GO:0090307,biological_process,mitotic spindle assembly,,5,62,13,165903,7.850231961285946e-14,8.635255157414542e-14,30.080338041546167,5,1,0,0
H,64399,HHIP,GO:0032259,biological_process,methylation,,17,25,6362,159579,8.648804298152331e-14,8.648804298152332e-14,30.07877022195517,2,1,0,0
C,1021,CDK6,GO:0051318,biological_process,G1 phase,,15,216,667,165085,8.337110681467472e-14,8.775905980492076e-14,30.06418129225405,3,2,0,0
M,4124,MAN2A1,GO:0005794,cellular_component,Golgi apparatus,,6,46,63,165868,8.278914707590897e-14,8.870265758133104e-14,30.053486544585915,5,1,1,0
A,6059,ABCE1,GO:0005840,cellular_component,ribosome,,7,60,116,165800,8.646925255393969e-14,8.992802265609727e-14,30.039766792815257,5,3,0,0
S,4092,SMAD7,GO:0023052,biological_process,signaling,,43,39,27338,138563,9.016433999771637e-14,9.016433999771637e-14,30.03714238971706,1,6,0,0
I,3565,IL4,GO:0046903,biological_process,secretion,,17,121,1674,164171,9.575631107257507e-14,9.575631107257507e-14,29.97696985703691,4,10,1,0
H,3309,HSPA5,GO:0009986,cellular_component,cell surface,,17,179,1155,164632,9.453572169835703e-14,9.673422685413276e-14,29.966809106223064,2,1,1,0
A,6790,AURKA,GO:0016310,biological_process,phosphorylation,,55,250,9627,156051,9.672769685437397e-14,1.0129032406448594e-13,29.920785505844147,5,8,0,0
N,1728,NQO1,GO:0005829,cellular_component,cytosol,,12,182,390,165399,9.753071223116175e-14,1.0143194072040822e-13,29.919388356112133,2,1,0,1
M,378938,MALAT1,GO:0005634,cellular_component,nucleus,,125,3971,2334,159553,9.802516988982218e-14,1.02264096155328e-13,29.91121774977974,5,11,0,1
P,5308,PITX2,GO:0006306,biological_process,DNA methylation,,13,59,1479,164432,1.0318644613199815e-13,1.0318644613199814e-13,29.902238886418793,4,4,0,0
C,64072,CDH23,GO:0005911,cellular_component,cell-cell junction,,5,69,12,165897,9.455754351177337e-14,1.0506393723530374e-13,29.88420730402289,4,13,0,0
A,81,ACTN4,GO:0048870,biological_process,cell motility,,9,24,871,165079,1.0937999422141298e-13,1.0937999422141298e-13,29.84394838982244,2,12,1,0
A,100,ADA,GO:0004000,molecular_function,adenosine deaminase activity,,3,6,0,165974,1.1021673879288174e-13,1.1021673879288175e-13,29.83632761505445,4,2,1,6
A,221120,ALKBH3,GO:0016458,biological_process,gene silencing,,7,17,376,165583,1.1030957694993229e-13,1.1030957694993229e-13,29.835485646038443,2,3,0,0
M,220972,MARCHF8,GO:0001171,biological_process,reverse transcription,,35,1040,1111,163797,1.0851562242927721e-13,1.1064337973181206e-13,29.832464160914697,7,1,0,0
G,9837,GINS1,GO:0000811,cellular_component,GINS complex,,4,7,20,165952,1.108059758872726e-13,1.108059758872726e-13,29.83099568805123,4,1,0,1
A,6790,AURKA,GO:0072686,cellular_component,mitotic spindle,,9,296,79,165599,1.0673066462780096e-13,1.1282955974938958e-13,29.81289803566115,6,1,1,0
S,6489,ST8SIA1,GO:0006914,biological_process,autophagy,,14,26,3655,162288,8.782273053552746e-14,1.1291493925996388e-13,29.81214160956864,3,7,0,0
C,1499,CTNNB1,GO:0006914,biological_process,autophagy,,13,2742,3656,159572,1.0576497054165412e-13,1.1367935609239013e-13,29.80539457534979,3,7,0,0
C,1019,CDK4,GO:0097128,cellular_component,cyclin D1-CDK4 complex,,5,421,0,165557,1.0877405531421917e-13,1.1498971561788885e-13,29.793933699956145,8,1,0,0
C,1385,CREB1,GO:0040007,biological_process,growth,,27,318,38184,127454,1.1307882271468918e-13,1.1661253592452322e-13,29.77991961455614,1,10,1,0
S,6317,SERPINB3,GO:0031424,biological_process,keratinization,,10,980,34,164959,1.1253280409005507e-13,1.1706432640240628e-13,29.77605281288548,2,1,0,0
R,5935,RBM3,GO:0010467,biological_process,gene expression,,19,29,7601,158334,1.173682883348776e-13,1.173682883348776e-13,29.77345964040267,4,4,0,0
C,92421,CHMP4C,GO:0007049,biological_process,cell cycle,,19,33,6864,159067,1.085347860239579e-13,1.1840158475340864e-13,29.764694287808727,2,2,1,0
P,5829,PXN,GO:0016310,biological_process,phosphorylation,,34,97,9648,156204,1.1179862000062597e-13,1.1901143419421475e-13,29.759556820749417,5,8,0,0
L,375295,LINC01116,GO:0051320,biological_process,S phase,,11,78,660,165234,1.1926815374059767e-13,1.1926815374059767e-13,29.75740204410289,3,2,0,0
N,51203,NUSAP1,GO:0051301,biological_process,cell division,,6,5,417,165555,1.2083511947630194e-13,1.2083511947630194e-13,29.744349427520472,2,18,1,0
T,7157,TP53,GO:0006950,biological_process,response to stress,,14,4736,19,161214,1.189621576120604e-13,1.2308205917438285e-13,29.725925114223195,2,30,0,0
I,3620,IDO1,GO:0046649,biological_process,lymphocyte activation,,6,95,32,165850,1.1859876908218533e-13,1.2334271984547275e-13,29.72380957398132,3,6,1,0
R,6198,RPS6KB1,GO:0016311,biological_process,dephosphorylation,,12,313,230,165428,1.1063683000049697e-13,1.2404735484904205e-13,29.718113008264694,5,8,0,0
T,7296,TXNRD1,GO:0016491,molecular_function,oxidoreductase activity,,5,45,21,165912,1.3213085190064075e-13,1.3213085190064075e-13,29.654983661062367,2,80,1,0
A,9212,AURKB,GO:0007059,biological_process,chromosome segregation,,7,117,63,165796,1.2605220421418408e-13,1.3290286748669407e-13,29.649157853151156,2,1,1,0
A,246,ALOX15,GO:0097707,biological_process,ferroptosis,,7,13,480,165483,1.3446622945914817e-13,1.3446622945914817e-13,29.637463309483294,4,1,0,0
E,1994,ELAVL1,GO:0070269,biological_process,pyroptosis,,8,121,119,165735,1.3239025333795995e-13,1.4231952233830697e-13,29.580701707810093,4,1,0,0
U,29128,UHRF1,GO:0010216,biological_process,maintenance of DNA methylation,,4,98,0,165881,1.3437485234646066e-13,1.4304419765913555e-13,29.575622737865064,5,1,1,1
K,22914,KLRK1,GO:0030101,biological_process,natural killer cell activation,,4,66,1,165912,1.4491853460081474e-13,1.4491853460081474e-13,29.562604640715126,4,3,1,1
N,283131,NEAT1,GO:0000785,cellular_component,chromatin,,17,149,1411,164406,1.411859674147374e-13,1.4546433006366883e-13,29.558845492555932,2,5,0,0
I,3702,ITK,GO:0005925,cellular_component,focal adhesion,,15,223,673,165072,1.4603723495339695e-13,1.4603723495339695e-13,29.554914771790596,5,1,0,0
L,55353,LAPTM4B,GO:0006914,biological_process,autophagy,,18,62,3651,162252,1.470096551927872e-13,1.470096551927872e-13,29.548278128705302,3,7,0,0
C,928,CD9,GO:0016020,cellular_component,membrane,,14,26,3785,162158,1.403679091856539e-13,1.481661263626347e-13,29.540442275227875,2,16,0,0
L,375295,LINC01116,GO:0051318,biological_process,G1 phase,,11,78,671,165223,1.4214225956922286e-13,1.5050356895564774e-13,29.524789597011914,3,2,0,0
T,7157,TP53,GO:0032259,biological_process,methylation,,94,4656,6285,154948,1.4910898197386356e-13,1.546075778384095e-13,29.49788624418622,2,1,0,0
C,841,CASP8,GO:0006914,biological_process,autophagy,,35,311,3634,162003,1.4712806708925465e-13,1.5794630731640574e-13,29.476521246749392,3,7,0,0
E,2043,EPHA4,GO:0010467,biological_process,gene expression,,21,40,7599,158323,1.5808923717511247e-13,1.5808923717511247e-13,29.475616729071284,4,4,0,0
P,5728,PTEN,GO:0005488,molecular_function,binding,,22,914,13377,151670,1.5454667601051619e-13,1.5964162137350024e-13,29.46584495834537,1,52,0,0
M,727897,MUC5B,GO:0002118,biological_process,aggressive behavior,,7,73,105,165798,1.6051283236555972e-13,1.6051283236555972e-13,29.460402503103246,2,6,0,0
H,84072,HORMAD1,GO:0035825,biological_process,homologous recombination,,9,93,263,165618,1.4957195355481742e-13,1.6065135752184093e-13,29.459539859201882,6,2,0,0
P,10630,PDPN,GO:0001525,biological_process,angiogenesis,,22,97,4008,161856,1.5161054221952627e-13,1.6327289162102827e-13,29.443353412259828,3,5,0,0
R,51762,RAB8B,GO:0006412,biological_process,translation,,7,3,1249,164724,1.6437590603749242e-13,1.6437590603749242e-13,29.436620479978686,5,4,0,0
C,1499,CTNNB1,GO:0005737,cellular_component,cytoplasm,,94,2661,2336,160892,1.5268366657595184e-13,1.6523300903424926e-13,29.43141974122769,2,5,0,11
M,56246,MRAP,GO:0040007,biological_process,growth,,22,1,38189,127771,1.653821751803089e-13,1.653821751803089e-13,29.43051738608308,1,10,0,0
C,941,CD80,GO:0042110,biological_process,T cell activation,,8,85,173,165717,1.6090782164271598e-13,1.6790381388805145e-13,29.415385115849613,4,6,1,0
S,8878,SQSTM1,GO:0005764,cellular_component,lysosome,,10,320,118,165535,1.5513190970314062e-13,1.7146158440873438e-13,29.394417151012615,7,6,0,0
S,8877,SPHK1,GO:0005524,molecular_function,ATP binding,,7,61,125,165790,1.593801133639858e-13,1.7164012208429238e-13,29.39337642350649,5,1,0,1
K,3856,KRT8,GO:0005882,cellular_component,intermediate filament,,6,59,56,165862,1.7188907733710563e-13,1.7188907733710563e-13,29.391927025337043,6,5,0,1
M,4512,MT-CO1,GO:0016887,molecular_function,ATPase,,7,22,323,165631,1.7316064977556898e-13,1.7316064977556898e-13,29.384556619886283,1,16,0,0
G,2633,GBP1,GO:0005488,molecular_function,binding,,22,21,13377,152563,1.7330626431939828e-13,1.7330626431939828e-13,29.383716051586806,1,52,0,0
P,10721,POLQ,GO:0006260,biological_process,DNA replication,,8,23,576,165376,1.6447968826777544e-13,1.7818632895675673e-13,29.35594660023129,5,2,1,0
C,9607,CARTPT,GO:0032259,biological_process,methylation,,18,32,6361,159572,1.8103589997176126e-13,1.8103589997176126e-13,29.340081040926687,2,1,0,0
N,4686,NCBP1,GO:0006412,biological_process,translation,,10,27,1246,164700,1.7199794690203642e-13,1.8522855820219306e-13,29.31718588263082,5,4,0,0
D,11080,DNAJB4,GO:0070085,biological_process,glycosylation,,7,27,270,165679,1.729159586981628e-13,1.852670986051744e-13,29.316977834831,2,4,0,0
E,8667,EIF3H,GO:0006412,biological_process,translation,,6,0,1250,164727,1.855244703252202e-13,1.855244703252202e-13,29.31558960606344,5,4,0,0
M,5594,MAPK1,GO:0016020,cellular_component,membrane,,37,4378,3762,157806,1.7911588684319436e-13,1.8606434797073207e-13,29.312683824194856,2,16,0,0
P,5050,PAFAH1B3,GO:0007155,biological_process,cell adhesion,,7,2,1368,164606,9.356236988992473e-14,1.8712473977984946e-13,29.307000942793906,2,7,0,0
G,9535,GMFG,GO:0005515,molecular_function,protein binding,,6,35,94,165848,1.8145512313897981e-13,1.8817568325523832e-13,29.301400383040185,2,110,0,0
N,1728,NQO1,GO:0072686,cellular_component,mitotic spindle,,8,186,80,165709,1.7861220802849173e-13,1.8954764933635858e-13,29.294135954310605,6,1,0,0
M,4437,MSH3,GO:0006298,biological_process,mismatch repair,,6,10,279,165688,1.918596013437285e-13,1.918596013437285e-13,29.28201253337289,6,2,1,1
D,23604,DAPK2,GO:0006914,biological_process,autophagy,,10,6,3659,162308,1.9517291510755936e-13,1.9517291510755936e-13,29.26489048513093,3,7,0,0
F,10818,FRS2,GO:0016310,biological_process,phosphorylation,,18,18,9664,156283,1.9708337524120442e-13,1.9708337524120442e-13,29.255149531132314,5,8,0,0
C,998,CDC42,GO:0016477,biological_process,cell migration,,29,172,4386,161396,1.895039960245007e-13,1.9882386468144336e-13,29.246357064223645,3,34,0,1
R,80223,RAB11FIP1,GO:0005886,cellular_component,plasma membrane,,8,21,637,165317,1.9890009455504484e-13,1.9890009455504484e-13,29.245973733661003,3,3,0,0
E,1950,EGF,GO:0007049,biological_process,cell cycle,,14,1481,6869,157619,1.9681975876172345e-13,2.0046456910916276e-13,29.23813887645209,2,2,1,0
M,10232,MSLN,GO:0005488,molecular_function,binding,,43,109,13356,152475,1.9194327731169492e-13,2.026067927179002e-13,29.22750927592912,1,52,0,0
M,84557,MAP1LC3A,GO:0044754,cellular_component,autolysosome,,6,448,5,165524,1.8501127791803058e-13,2.0263139962450967e-13,29.22738783176564,7,1,1,1
A,10533,ATG7,GO:0005776,cellular_component,autophagosome,,8,101,150,165724,1.9726333640018978e-13,2.0485038780019707e-13,29.216496497826128,6,2,0,0
T,1890,TYMP,GO:0001525,biological_process,angiogenesis,,14,25,4016,161928,2.0635545495589728e-13,2.0635545495589728e-13,29.209176203607676,3,5,0,0
N,4869,NPM1,GO:0005654,cellular_component,nucleoplasm,,6,93,36,165848,1.9893619086382483e-13,2.077777993466615e-13,29.202307158590816,2,1,0,2
C,940,CD28,GO:0042110,biological_process,T cell activation,,7,45,174,165757,2.093303243100852e-13,2.093303243100852e-13,29.194862891528786,4,6,1,1
T,7248,TSC1,GO:0033596,cellular_component,TSC1-TSC2 complex,,4,109,0,165870,2.0359794492325486e-13,2.0996038070210658e-13,29.19185754531568,2,1,0,1
F,2335,FN1,GO:0005604,cellular_component,basement membrane,,11,371,150,165451,2.031111447931291e-13,2.1234346955645317e-13,29.180571291831484,5,1,1,0
C,1000,CDH2,GO:0005886,cellular_component,plasma membrane,,18,413,627,164925,2.1030150092259565e-13,2.1334934876205358e-13,29.17584543772074,3,3,0,1
P,5744,PTHLH,GO:0046903,biological_process,secretion,,16,107,1675,164185,2.1428918724373054e-13,2.1428918724373054e-13,29.171449949869622,4,10,0,0
L,3980,LIG3,GO:0006281,biological_process,DNA repair,,9,16,1304,164654,2.1525338420155395e-13,2.1525338420155395e-13,29.16696052953571,5,15,1,0
F,2316,FLNA,GO:0016310,biological_process,phosphorylation,,22,34,9660,156267,2.1219073794145848e-13,2.2141642219978275e-13,29.138731203042834,5,8,0,0
S,50485,SMARCAL1,GO:0000792,cellular_component,heterochromatin,,5,9,104,165865,2.21748147449477e-13,2.21748147449477e-13,29.137234127985984,3,9,0,0
A,259266,ASPM,GO:0051301,biological_process,cell division,,10,94,413,165466,2.1907646430256134e-13,2.2399953091610205e-13,29.127132437182382,2,18,1,0
R,646024,RAET1K,GO:0051318,biological_process,G1 phase,,8,20,674,165281,2.2544537042584888e-13,2.2544537042584885e-13,29.12069852506992,3,2,0,0
C,1399,CRKL,GO:0016310,biological_process,phosphorylation,,43,162,9639,156139,2.277768155824457e-13,2.277768155824457e-13,29.110410124395564,5,8,0,0
P,56979,PRDM9,GO:0042054,molecular_function,histone methyltransferase activity,,4,13,14,165952,2.3008584196271105e-13,2.3008584196271105e-13,29.10032392969413,4,3,1,0
M,4609,MYC,GO:0000785,cellular_component,chromatin,,47,1490,1381,163065,2.243321319170021e-13,2.334266778055292e-13,29.08590838079517,2,5,1,1
H,164045,HFM1,GO:0003677,molecular_function,DNA binding,,7,22,336,165618,2.2715171610443414e-13,2.357234789762996e-13,29.076116976114285,4,15,0,0
S,6855,SYP,GO:0005883,cellular_component,neurofilament,,5,58,18,165902,2.2411396576985842e-13,2.3656474164596167e-13,29.072554475409575,7,1,0,0
A,103,ADAR,GO:0008219,biological_process,cell death,,18,85,2844,163036,2.3579530482390037e-13,2.416901874444979e-13,29.051119706103577,2,4,0,0
N,51203,NUSAP1,GO:0005819,cellular_component,spindle,,6,5,467,165505,2.368085543423269e-13,2.428805685562327e-13,29.046206559812582,5,2,1,0
H,3183,HNRNPC,GO:0001510,biological_process,RNA methylation,,8,83,186,165706,2.35456314240454e-13,2.4330485804846913e-13,29.044461178002553,4,8,0,0
X,653220,XAGE1A,GO:0001816,biological_process,cytokine production,,6,24,140,165813,2.435951719760281e-13,2.435951719760281e-13,29.043268678745786,2,54,0,0
U,7329,UBE2I,GO:0016925,biological_process,protein sumoylation,,4,38,4,165937,2.4757047135969586e-13,2.4757047135969586e-13,29.027081120664175,8,1,1,1
M,84232,MAF1,GO:0016310,biological_process,phosphorylation,,17,15,9665,156286,2.5068913888792165e-13,2.5068913888792165e-13,29.014562713828422,5,8,0,0
N,1728,NQO1,GO:0005759,cellular_component,mitochondrial matrix,,6,188,17,165772,2.341474603719377e-13,2.5365974873626584e-13,29.002782597825128,5,1,0,0
H,79441,HAUS3,GO:0016477,biological_process,cell migration,,13,17,4402,161551,2.5715043765919745e-13,2.5715043765919745e-13,28.989115120730496,3,34,0,0
H,3064,HTT,GO:0006914,biological_process,autophagy,,9,3,3660,162311,2.585215761106284e-13,2.585215761106284e-13,28.983797237866508,3,7,0,0
P,5443,POMC,GO:0051179,biological_process,localization,,14,44,2575,163350,2.604398029677394e-13,2.767172906532231e-13,28.91578002126197,1,10,0,0
E,2043,EPHA4,GO:0016477,biological_process,cell migration,,17,44,4398,161524,2.8576956372774535e-13,3.01645650601509e-13,28.829523408820027,3,34,0,0
P,5524,PTPA,GO:0016311,biological_process,dephosphorylation,,9,114,233,165627,2.9184832724448407e-13,3.0265752454983536e-13,28.82617451066551,5,8,1,0
H,3207,HOXA11,GO:0044026,biological_process,DNA hypermethylation,,7,74,114,165788,3.0497297862069804e-13,3.0497297862069804e-13,28.81855321691425,7,1,0,0
A,3267,AGFG1,GO:0005488,molecular_function,binding,,21,19,13378,152565,3.158861548215288e-13,3.158861548215288e-13,28.783394515788565,1,52,0,0
C,1493,CTLA4,GO:0007613,biological_process,memory,,13,164,618,165188,2.968897851788486e-13,3.1915651906726227e-13,28.773094757074567,3,4,0,0
P,5725,PTBP1,GO:0005488,molecular_function,binding,,27,39,13372,152545,3.170305289017442e-13,3.2922401078258057e-13,28.742037992003915,1,52,0,0
T,6996,TDG,GO:0080111,biological_process,DNA demethylation,,4,4,41,165934,3.295329989735245e-13,3.2953299897352457e-13,28.741099897352846,3,2,1,0
A,79000,AUNIP,GO:0035825,biological_process,homologous recombination,,6,12,266,165699,3.3455416629779935e-13,3.345541662977993e-13,28.725977596321055,6,2,0,0
C,57118,CAMK1D,GO:0035148,biological_process,tube formation,,5,3,235,165740,3.382240521472763e-13,3.382240521472763e-13,28.715067842857664,3,5,0,0
S,6659,SOX4,GO:0016055,biological_process,Wnt signaling pathway,,8,50,317,165608,3.4883326611665513e-13,3.4883326611665513e-13,28.68418233438271,5,17,0,0
G,2932,GSK3B,GO:0023052,biological_process,signaling,,135,309,27246,138293,3.3592038001196837e-13,3.5154458373345525e-13,28.67643985320128,1,6,0,0
C,11200,CHEK2,GO:0022403,biological_process,cell cycle phase,,8,249,64,165662,3.252578455383613e-13,3.529393643075835e-13,28.672480125231736,2,12,0,0
M,200958,MUC20,GO:0016020,cellular_component,membrane,,9,3,3790,162181,3.5302063373843793e-13,3.5302063373843793e-13,28.67224988716885,2,16,0,0
C,1017,CDK2,GO:0040007,biological_process,growth,,23,288,38188,127484,3.3734897220483644e-13,3.539399052640907e-13,28.66964925532861,1,10,0,0
M,2475,MTOR,GO:0016477,biological_process,cell migration,,19,2628,4396,158940,3.3608401464611183e-13,3.546408007308665e-13,28.66767094660686,3,34,0,0
V,7422,VEGFA,GO:0005634,cellular_component,nucleus,,9,3490,2450,160034,3.386429320678876e-13,3.7039070694925207e-13,28.62421798168328,5,11,0,0
H,3107,HLA-C,GO:0008037,biological_process,cell recognition,,5,49,24,165905,3.556384154352506e-13,3.7435622677394797e-13,28.61356857281029,2,5,0,0
C,1499,CTNNB1,GO:0008013,molecular_function,beta-catenin binding,,7,2748,0,163228,3.4446720609065156e-13,3.753504728436065e-13,28.61091621115194,3,1,0,1
C,1591,CYP24A1,GO:0006306,biological_process,DNA methylation,,13,66,1479,164425,3.6242163604547905e-13,3.769185014872982e-13,28.606747407258432,4,4,0,0
T,7157,TP53,GO:0006508,biological_process,proteolysis,,30,4720,176,161057,3.6307765512365346e-13,3.772850416284921e-13,28.605775414555936,4,6,1,0
S,6317,SERPINB3,GO:0035282,biological_process,segmentation,,10,980,39,164954,3.6282205490817167e-13,3.7998255750517976e-13,28.59865104454591,4,7,0,0
T,7298,TYMS,GO:0036275,biological_process,response to 5-fluorouracil,,5,240,3,165735,3.7524929791337677e-13,3.799992890262043e-13,28.598607013175677,5,1,0,0
S,1317,SLC31A1,GO:0006810,biological_process,transport,,6,5,510,165462,3.9976221151991716e-13,3.9976221151991716e-13,28.547906495770974,3,34,0,0
M,4282,MIF,GO:0035148,biological_process,tube formation,,11,261,229,165482,4.050435077972278e-13,4.140444746371662e-13,28.51280300019538,3,5,0,0
C,10575,CCT4,GO:0005515,molecular_function,protein binding,,6,40,94,165843,3.770885995285434e-13,4.147974594813978e-13,28.510986043257294,2,110,0,6
L,66004,LYNX1,GO:0016049,biological_process,cell growth,,20,68,4630,161265,4.2129383869826453e-13,4.2129383869826453e-13,28.49544585053238,2,6,0,0
K,27133,KCNH5,GO:0032259,biological_process,methylation,,10,2,6369,159602,4.291894085552875e-13,4.291894085552875e-13,28.47687806163643,2,1,0,0
K,126823,KLHDC9,GO:0032259,biological_process,methylation,,10,2,6369,159602,4.291894085552875e-13,4.291894085552875e-13,28.47687806163643,2,1,0,0
A,472,ATM,GO:0005488,molecular_function,binding,,13,708,13386,151876,4.0951721485704733e-13,4.3025226371056873e-13,28.474404698448637,1,52,0,0
S,122809,SOCS4,GO:0023052,biological_process,signaling,,24,8,27357,138594,4.34222147126703e-13,4.34222147126703e-13,28.465220132026843,1,6,0,0
C,29126,CD274,GO:0001775,biological_process,cell activation,,18,1987,130,163848,3.9065106971549983e-13,4.3893378619719083e-13,28.4544278219193,2,14,1,0
S,6317,SERPINB3,GO:0032259,biological_process,methylation,,89,901,6290,158703,4.254983745780552e-13,4.486547487047521e-13,28.432522736792116,2,1,0,0
M,406992,MIR210,GO:0001525,biological_process,angiogenesis,,14,27,4016,161926,4.606096710998693e-13,4.606096710998693e-13,28.406225411001433,3,5,0,0
F,2261,FGFR3,GO:0040007,biological_process,growth,,77,78,38134,127694,4.632629113571679e-13,4.632629113571679e-13,28.400481658882306,1,10,1,0
R,8766,RAB11A,GO:0030496,cellular_component,midbody,,5,35,36,165907,4.667511644925897e-13,4.667511644925897e-13,28.39298011759622,2,1,0,0
S,4087,SMAD2,GO:0005634,cellular_component,nucleus,,28,311,2431,163213,4.5390975250210295e-13,4.707212248169956e-13,28.384510355493443,5,11,0,8
E,1993,ELAVL2,GO:0040007,biological_process,growth,,5,163,38206,127609,4.790113208152052e-13,4.836171988999668e-13,28.357482712493166,1,10,0,0
P,5080,PAX6,GO:0032259,biological_process,methylation,,20,47,6359,159557,4.866383949703116e-13,4.866383949703116e-13,28.351255063090605,2,1,0,0
A,25,ABL1,GO:0016301,molecular_function,kinase activity,,15,186,875,164907,4.873647090152707e-13,4.873647090152707e-13,28.34976366295725,4,133,1,1
D,23405,DICER1,GO:0005737,cellular_component,cytoplasm,,12,29,2418,163524,5.036001680815383e-13,5.036001680815383e-13,28.316993758980544,2,5,0,1
L,4017,LOXL2,GO:0031012,cellular_component,extracellular matrix,,8,18,814,165143,5.05031768954337e-13,5.05031768954337e-13,28.31415505879353,3,8,1,0
C,920,CD4,GO:0023052,biological_process,signaling,,34,516,27347,138086,4.92905545524e-13,5.181827529867692e-13,28.288448409878487,1,6,0,0
M,4193,MDM2,GO:0005488,molecular_function,binding,,67,253,13332,152331,5.145696612290075e-13,5.265363975366588e-13,28.27245593460234,1,52,0,0
E,2066,ERBB4,GO:0040007,biological_process,growth,,87,97,38124,127675,5.278563338829077e-13,5.278563338829077e-13,28.2699522431477,1,10,1,0
F,10979,FERMT2,GO:0005925,cellular_component,focal adhesion,,9,39,679,165256,4.978750976928933e-13,5.334376046709572e-13,28.259434285702223,5,1,0,4
T,7074,TIAM1,GO:0001525,biological_process,angiogenesis,,18,61,4012,161892,5.564493347818246e-13,5.564493347818246e-13,28.217200270959978,3,5,0,0
S,6774,STAT3,GO:0010467,biological_process,gene expression,,39,2178,7581,156185,5.4807343818426e-13,5.628862338108616e-13,28.205698858574074,4,4,0,0
D,22943,DKK1,GO:0023052,biological_process,signaling,,52,63,27329,138539,5.476174908036506e-13,5.652825711521555e-13,28.20145066285252,1,6,0,0
L,3920,LAMP2,GO:0005765,cellular_component,lysosomal membrane,,4,18,13,165948,5.498876212140156e-13,5.773820022747163e-13,28.18027229845737,7,5,0,2
A,207,AKT1,GO:0007165,biological_process,signal transduction,,93,7427,815,157648,5.499540253053395e-13,5.811255085210268e-13,28.17380963983725,2,41,0,1
H,26959,HBP1,GO:0005884,cellular_component,actin filament,,5,30,44,165904,5.857690994961699e-13,5.857690994961698e-13,28.1658507111467,6,2,0,0
I,3619,INCENP,GO:0000776,cellular_component,kinetochore,,4,1,92,165886,5.24981842598878e-13,5.906045729237377e-13,28.15762968278672,3,1,1,1
M,4217,MAP3K5,GO:0016310,biological_process,phosphorylation,,30,79,9652,156222,5.758320001342144e-13,5.91827333471276e-13,28.155561469003263,5,8,0,0
C,762,CA4,GO:0070085,biological_process,glycosylation,,6,13,271,165693,5.450511898905707e-13,5.946012980624407e-13,28.1508853012639,2,4,0,0
D,10671,DCTN6,GO:0000279,biological_process,M phase,,8,35,467,165473,5.632783225328815e-13,5.984832176911865e-13,28.14437791092203,3,2,0,0
C,712,C1QA,GO:0006956,biological_process,complement activation,,5,36,37,165905,6.0319443164052e-13,6.0319443164052e-13,28.136536809624733,3,4,1,1
S,1903,S1PR3,GO:0023052,biological_process,signaling,,23,7,27358,138595,6.068459486975356e-13,6.068459486975356e-13,28.130501427334234,1,6,0,0
