Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
H,3312,HSPA8,GO:0005764,cellular_component,lysosome,,3,11,57,73185,1.889002057441056e-07,2.0779022631851616e-07,15.386736793465785,7,6,0,1
M,5594,MAPK1,GO:0051059,molecular_function,NF-kappaB binding,,7,1497,15,71737,1.974266175349972e-07,2.084628880804318e-07,15.383504806368585,6,1,0,0
M,4615,MYD88,GO:0051092,biological_process,positive regulation of NF-kappaB transcription factor activity,,2,31,0,73223,1.9678112739993836e-07,2.0870725633326796e-07,15.382333254261807,5,1,0,1
B,672,BRCA1,GO:0072718,biological_process,response to cisplatin,,6,179,92,72979,2.0754396386011941e-07,2.1341784962974543e-07,15.36001385757604,3,1,0,0
T,7157,TP53,GO:0006950,biological_process,response to stress,,7,2880,6,70363,2.0399047016578799e-07,2.1528406020956865e-07,15.351307470571978,2,30,0,0
N,112939,NACC1,GO:0007049,biological_process,cell cycle,,13,26,4284,68933,1.829378762544317e-07,2.1619930830069203e-07,15.347065131095672,2,2,0,0
F,8074,FGF23,GO:0023052,biological_process,signaling,,10,2,10682,62562,2.1711160725831558e-07,2.1711160725831558e-07,15.342854296459976,1,6,0,0
P,5652,PRSS8,GO:0044026,biological_process,DNA hypermethylation,,5,97,86,73068,2.0040925304814797e-07,2.1862827605252508e-07,15.335892918917057,7,1,0,0
C,1381,CRABP1,GO:0019841,molecular_function,retinol binding,,2,9,3,73242,2.049299773041875e-07,2.1956783282591517e-07,15.331604618796696,4,1,1,0
M,2475,MTOR,GO:0005694,cellular_component,chromosome,,8,1653,1471,70124,2.033362413508915e-07,2.2042332045600843e-07,15.327715955573593,5,6,0,0
T,7298,TYMS,GO:0004799,molecular_function,thymidylate synthase activity,,2,33,0,73221,2.217514598540989e-07,2.217514598540989e-07,15.321708632445365,6,1,0,1
L,9113,LATS1,GO:0016310,biological_process,phosphorylation,,8,7,3752,69489,2.222404956884859e-07,2.2224049568848588e-07,15.319505727523111,5,8,0,0
K,54474,KRT20,GO:0003720,molecular_function,telomerase activity,,8,233,177,72838,2.1606655562083544e-07,2.225485522894605e-07,15.318120546608109,5,1,0,0
K,10112,KIF20A,GO:0006810,biological_process,transport,,5,56,148,73047,2.0144008205022483e-07,2.256128918962518e-07,15.304445174025023,3,34,0,0
E,2033,EP300,GO:0016570,biological_process,histone modification,,5,140,60,73051,2.127640833691587e-07,2.282378348869157e-07,15.292877616210784,6,12,0,0
I,3569,IL6,GO:0006955,biological_process,immune response,,15,455,423,72363,2.1954341531887349e-07,2.283959723881829e-07,15.292184993347258,2,9,0,0
P,2185,PTK2B,GO:0048870,biological_process,cell motility,,8,84,485,72679,2.2567819926259448e-07,2.3346020613371842e-07,15.270254197771377,2,12,1,0
C,1062,CENPE,GO:0000278,biological_process,mitotic cell cycle,,2,2,13,73239,2.347401095089256e-07,2.347401095089256e-07,15.264786851762974,3,5,1,1
S,6812,STXBP1,GO:0006887,biological_process,exocytosis,,2,1,19,73234,2.347550638108915e-07,2.347550638108915e-07,15.264723148011281,3,4,1,0
C,841,CASP8,GO:0031264,cellular_component,death-inducing signaling complex,,3,207,2,73044,2.3124609412519054e-07,2.4225781289305675e-07,15.233263335331072,4,2,0,2
M,4101,MAGEA2,GO:0010467,biological_process,gene expression,,6,2,3361,69887,2.4259108144940086e-07,2.4259108144940086e-07,15.231888603480717,4,4,0,0
K,3895,KTN1,GO:0005783,cellular_component,endoplasmic reticulum,,4,14,218,73020,2.429470403743248e-07,2.429470403743248e-07,15.23042235820482,5,5,1,0
D,9988,DMTF1,GO:0007049,biological_process,cell cycle,,9,9,4288,68950,2.439010303244949e-07,2.439010303244949e-07,15.226503307360787,2,2,1,0
P,5443,POMC,GO:0046903,biological_process,secretion,,4,3,672,72577,2.460718387629405e-07,2.460718387629405e-07,15.217642316154148,4,10,1,0
C,1088,CEACAM8,GO:0046903,biological_process,secretion,,4,3,672,72577,2.460718387629405e-07,2.460718387629405e-07,15.217642316154148,4,10,1,0
E,2146,EZH2,GO:0016570,biological_process,histone modification,,7,465,58,72726,2.2240207687555307e-07,2.471134187506145e-07,15.213418420486548,6,12,0,0
P,728378,POTEF,GO:0010467,biological_process,gene expression,,25,142,3342,69747,2.1129554664660918e-07,2.485829960548343e-07,15.207489059023127,4,4,0,0
C,966,CD59,GO:0016020,cellular_component,membrane,,10,37,1840,71369,2.276143796883762e-07,2.515737880766263e-07,15.195529498482843,2,16,0,1
H,7184,HSP90B1,GO:0005783,cellular_component,endoplasmic reticulum,,4,14,218,73020,2.429470403743248e-07,2.545159470588165e-07,15.183902342569928,5,5,1,1
M,574411,MIR451A,GO:0016477,biological_process,cell migration,,6,5,2140,71105,2.5550606927619163e-07,2.5550606927619163e-07,15.180019673079144,3,34,0,0
E,1938,EEF2,GO:0016310,biological_process,phosphorylation,,7,4,3753,69492,2.564683362907769e-07,2.564683362907769e-07,15.17626062521571,5,8,0,0
A,217,ALDH2,GO:0010467,biological_process,gene expression,,9,13,3358,69876,2.609925229882411e-07,2.609925229882411e-07,15.1587740775887,4,4,0,0
T,22906,TRAK1,GO:0005768,cellular_component,endosome,,2,2,14,73238,2.682695273272293e-07,2.682695273272293e-07,15.131273662829768,7,8,1,0
R,8607,RUVBL1,GO:0000785,cellular_component,chromatin,,4,3,687,72562,2.685693106257619e-07,2.685693106257619e-07,15.130156816176731,2,5,1,0
F,2159,F10,GO:0050817,biological_process,coagulation,,3,10,70,73173,2.6955957232837744e-07,2.6955957232837744e-07,15.126476423424123,2,2,1,0
A,6790,AURKA,GO:0016310,biological_process,phosphorylation,,32,195,3728,69301,2.425553503874781e-07,2.703895709237461e-07,15.123402062590394,5,8,0,0
F,2247,FGF2,GO:0045765,biological_process,regulation of angiogenesis,,4,198,16,73038,2.626357449028355e-07,2.7097338759816366e-07,15.121245221633503,5,5,0,1
I,3562,IL3,GO:0040007,biological_process,growth,,12,3,13043,60198,2.714810857463975e-07,2.714810857463975e-07,15.119373365758317,1,10,0,0
I,3688,ITGB1,GO:0006897,biological_process,endocytosis,,5,85,103,73063,2.522840791612648e-07,2.722012433055752e-07,15.11672417912164,3,8,1,0
M,2475,MTOR,GO:0005737,cellular_component,cytoplasm,,3,1658,1033,70562,2.493647015788199e-07,2.7261056359040487e-07,15.115221567186055,2,5,0,2
E,30001,ERO1A,GO:0005783,cellular_component,endoplasmic reticulum,,3,2,219,73032,2.733420734896345e-07,2.733420734896345e-07,15.11254180968586,5,5,1,1
D,9787,DLGAP5,GO:0005874,cellular_component,microtubule,,5,41,210,73000,2.5829221562723854e-07,2.7495622953867325e-07,15.106653917261898,6,7,0,0
T,7045,TGFBI,GO:0050839,molecular_function,cell adhesion molecule binding,,2,37,0,73217,2.7616442311241515e-07,2.7616442311241515e-07,15.102269412694909,3,3,1,1
M,4242,MFNG,GO:0007219,biological_process,Notch signaling pathway,,2,0,33,73221,2.2175145986410104e-07,2.771893248301263e-07,15.098565081086049,4,8,1,0
C,163732,CITED4,GO:0032259,biological_process,methylation,,7,4,3802,69443,2.801331593131557e-07,2.801331593131557e-07,15.088000777848691,2,1,0,0
M,4193,MDM2,GO:0002039,molecular_function,p53 binding,,4,172,19,73061,2.75100917204244e-07,2.806029355483289e-07,15.086325207649491,3,1,1,4
H,220296,HEPACAM,GO:0032259,biological_process,methylation,,20,82,3789,69365,2.679834428338918e-07,2.8074455915931523e-07,15.085820623179707,2,1,0,0
N,4734,NEDD4,GO:0031623,biological_process,receptor internalization,,2,5,7,73242,2.8166506070471345e-07,2.8166506070471345e-07,15.082547199913671,5,7,1,1
D,1825,DSC3,GO:0030057,cellular_component,desmosome,,2,5,7,73242,2.8166506070471345e-07,2.8166506070471345e-07,15.082547199913671,5,1,1,1
V,7431,VIM,GO:0032259,biological_process,methylation,,46,344,3763,69103,2.6160920918400506e-07,2.8377948114875125e-07,15.075068375226266,2,1,0,0
W,11152,WDR45,GO:0006914,biological_process,autophagy,,4,0,1693,71559,2.86981278046013e-07,2.86981278046013e-07,15.063848856603727,3,7,0,1
I,9636,ISG15,GO:0006955,biological_process,immune response,,5,19,433,72799,2.890642859649613e-07,2.890642859649613e-07,15.056616730785374,2,9,0,0
T,9760,TOX,GO:0030217,biological_process,T cell differentiation,,2,3,11,73240,2.9061209740890676e-07,2.9061209740890676e-07,15.051276457602686,5,7,1,0
R,5950,RBP4,GO:0019841,molecular_function,retinol binding,,2,10,3,73241,2.4590925827321267e-07,2.9062003250470585e-07,15.051249153207793,4,1,1,1
Z,9183,ZW10,GO:0000776,cellular_component,kinetochore,,2,0,38,73216,2.9069939271655154e-07,2.9069939271655154e-07,15.050976118422113,3,1,1,5
G,2551,GABPA,GO:0032259,biological_process,methylation,,12,26,3797,69421,2.9206933403861916e-07,2.9206933403861916e-07,15.046274617526075,2,1,0,0
G,23710,GABARAPL1,GO:0016236,biological_process,macroautophagy,,2,6,6,73242,2.920944416589995e-07,2.920944416589995e-07,15.046188656631408,4,1,1,1
C,1407,CRY1,GO:0007623,biological_process,circadian rhythm,,2,6,6,73242,2.920944416589995e-07,2.920944416589995e-07,15.046188656631408,2,7,1,0
T,80705,TSGA10,GO:0001171,biological_process,reverse transcription,,5,14,546,72691,2.519763006138452e-07,2.9397235071615273e-07,15.03978011921341,7,1,0,0
T,7127,TNFAIP2,GO:0016020,cellular_component,membrane,,10,38,1840,71368,2.8099415594922145e-07,2.9437483004204153e-07,15.038411949527772,2,16,0,0
C,23705,CADM1,GO:0007155,biological_process,cell adhesion,,5,11,686,72554,2.9500462649067537e-07,2.9500462649067537e-07,15.03627479771033,2,7,0,0
T,7124,TNF,GO:0034612,biological_process,response to tumor necrosis factor,,3,481,0,72772,2.8663400550263326e-07,2.9580629367871755e-07,15.033561010091741,5,1,1,0
H,3320,HSP90AA1,GO:0008219,biological_process,cell death,,20,249,1368,71619,2.844500283519106e-07,2.9778362343090644e-07,15.026898710045726,2,4,0,0
P,10630,PDPN,GO:0001946,biological_process,lymphangiogenesis,,4,33,103,73116,2.7371185983526824e-07,2.98594756183929e-07,15.024178513335345,3,1,1,0
C,920,CD4,GO:0001775,biological_process,cell activation,,7,261,109,72879,2.6914516098130897e-07,3.0044110993262394e-07,15.018014075778401,2,14,1,0
C,1029,CDKN2A,GO:0051318,biological_process,G1 phase,,21,780,484,71971,2.734163456038856e-07,3.096038031102822e-07,14.987972411358346,3,2,0,0
S,6382,SDC1,GO:0009986,cellular_component,cell surface,,9,92,633,72522,2.943017516895992e-07,3.1035457450903185e-07,14.985550404356385,2,1,1,1
S,6659,SOX4,GO:0010467,biological_process,gene expression,,19,86,3348,69803,3.0135390257945667e-07,3.1139903266543854e-07,14.98219068395648,4,4,0,0
C,1111,CHEK1,GO:0006281,biological_process,DNA repair,,13,158,901,72184,2.877274317933756e-07,3.138844710473188e-07,14.974240845340653,5,15,1,1
C,51550,CINP,GO:0007049,biological_process,cell cycle,,15,39,4282,68920,3.1742846681119556e-07,3.1742846681119556e-07,14.963013345379895,2,2,1,0
M,406946,MIR154,GO:0042060,biological_process,wound healing,,5,25,348,72878,3.259702939934939e-07,3.259702939934939e-07,14.936459582450974,4,1,0,0
M,4589,MUC7,GO:0010467,biological_process,gene expression,,9,13,3358,69876,2.609925229882411e-07,3.262406537353014e-07,14.935630526274489,4,4,0,0
G,2625,GATA3,GO:0030154,biological_process,cell differentiation,,8,204,213,72831,3.156538440962904e-07,3.310515925887924e-07,14.92099160486732,3,81,0,0
P,5371,PML,GO:0016605,cellular_component,PML body,,2,41,0,73213,3.365404508373967e-07,3.365404508373967e-07,14.90454748457401,3,1,1,1
P,5371,PML,GO:0016604,cellular_component,nuclear body,,2,41,0,73213,3.365404508373967e-07,3.365404508373967e-07,14.90454748457401,2,12,1,0
R,387,RHOA,GO:0007155,biological_process,cell adhesion,,11,144,680,72421,3.081853472972066e-07,3.3685375169694676e-07,14.903616972012491,2,7,0,0
M,4440,MSI1,GO:0003723,molecular_function,RNA binding,,4,48,74,73130,3.0960373565549467e-07,3.4056410922104416e-07,14.89266244942859,4,32,1,1
R,27316,RBMX,GO:0008380,biological_process,RNA splicing,,3,33,24,73196,3.161853529520779e-07,3.4492947594772135e-07,14.879925858354001,7,3,1,0
P,142,PARP1,GO:0032259,biological_process,methylation,,1,347,3808,69100,3.269409356957552e-07,3.4562327487836974e-07,14.877916455992592,2,1,1,0
S,6271,S100A1,GO:0005819,cellular_component,spindle,,5,39,234,72978,3.4696547211647923e-07,3.4696547211647923e-07,14.874040565937493,5,2,0,0
C,100133941,CD24,GO:0009986,cellular_component,cell surface,,11,157,631,72457,3.356675002957722e-07,3.5127994216999417e-07,14.861682375319488,2,1,1,1
X,7516,XRCC2,GO:0006281,biological_process,DNA repair,,4,2,910,72340,3.5400591050756895e-07,3.5400591050756895e-07,14.853952227602955,5,15,1,1
R,5885,RAD21,GO:0005488,molecular_function,binding,,10,9,5610,67627,3.3878816176324273e-07,3.549209313710162e-07,14.851370800811027,1,52,0,0
C,595,CCND1,GO:0005694,cellular_component,chromosome,,45,917,1434,70860,3.3483614377929465e-07,3.552529818146175e-07,14.850435676437593,5,6,0,0
R,55183,RIF1,GO:0006281,biological_process,DNA repair,,4,2,910,72340,3.5400591050756895e-07,3.5827104195946737e-07,14.841976036556238,5,15,1,0
B,8703,B4GALT3,GO:0016049,biological_process,cell growth,,7,8,2601,70640,3.5971424387107293e-07,3.5971424387107293e-07,14.837955887720906,2,6,0,0
A,285,ANGPT2,GO:0001525,biological_process,angiogenesis,,8,16,2235,70997,3.619284234912437e-07,3.619284234912437e-07,14.831819369833147,3,5,0,1
V,7421,VDR,GO:0005737,cellular_component,cytoplasm,,7,26,1029,72194,3.4373975485925043e-07,3.666557385165338e-07,14.818842471318025,2,5,0,0
Z,220930,ZEB1-AS1,GO:0001171,biological_process,reverse transcription,,6,31,545,72674,3.361127998189698e-07,3.6972407980086677e-07,14.810508839771199,7,1,0,0
M,56339,METTL3,GO:0009451,biological_process,RNA modification,,3,233,2,73018,3.2855607789726294e-07,3.706786519866556e-07,14.807930316830369,5,14,1,0
I,51147,ING4,GO:0016477,biological_process,cell migration,,8,17,2138,71093,3.709148363848789e-07,3.7091483638487896e-07,14.807293352213197,3,34,0,0
C,10664,CTCF,GO:0032259,biological_process,methylation,,11,21,3798,69426,3.450021226082087e-07,3.763659519362277e-07,14.792703890456787,2,1,1,0
Z,326340,ZAR1,GO:0032259,biological_process,methylation,,5,0,3804,69447,3.79103255671685e-07,3.79103255671685e-07,14.785457226564176,2,1,0,0
N,4780,NFE2L2,GO:0005634,cellular_component,nucleus,,18,276,1029,71933,3.3310423485617195e-07,3.795838955337773e-07,14.784190195942585,5,11,0,5
A,367,AR,GO:0007049,biological_process,cell cycle,,10,599,4287,68360,3.694006382476707e-07,3.815121345836599e-07,14.779123179169007,2,2,0,0
A,6790,AURKA,GO:0007059,biological_process,chromosome segregation,,5,222,41,72988,3.378317168881772e-07,3.8287594580660084e-07,14.775554801521366,2,1,0,0
R,54101,RIPK4,GO:0042060,biological_process,wound healing,,5,26,348,72877,3.87122163859719e-07,3.87122163859719e-07,14.764525524841407,4,1,0,0
S,4089,SMAD4,GO:0005634,cellular_component,nucleus,,9,56,1038,72153,3.7562153324419073e-07,3.9440260990640024e-07,14.745893596830088,5,11,0,4
R,5970,RELA,GO:0009299,biological_process,mRNA transcription,,5,225,41,72985,3.604587607691735e-07,4.0050973418797055e-07,14.730527765644796,6,1,0,0
X,331,XIAP,GO:0046960,biological_process,sensitization,,6,191,94,72965,3.384928267594916e-07,4.011766835668049e-07,14.728863899280263,5,1,0,0
I,3655,ITGA6,GO:0007155,biological_process,cell adhesion,,8,63,683,72502,3.797016993292671e-07,4.041985831569617e-07,14.72135953728496,2,7,0,0
P,10857,PGRMC1,GO:0016020,cellular_component,membrane,,4,0,1846,71406,4.054527668389301e-07,4.054527668389301e-07,14.718261451460421,2,16,0,1
T,7291,TWIST1,GO:0070888,molecular_function,E-box binding,,5,228,41,72982,3.842684518547097e-07,4.0828523009562903e-07,14.711299813422551,8,1,0,2
L,3956,LGALS1,GO:0007610,biological_process,behavior,,9,125,491,72631,4.1058963812379845e-07,4.1058963812379845e-07,14.705671568618152,1,27,0,0
S,6304,SATB1,GO:0005819,cellular_component,spindle,,5,40,234,72977,3.892997016528495e-07,4.1219968410301706e-07,14.701757934858573,5,2,0,0
T,7015,TERT,GO:1990904,cellular_component,ribonucleoprotein complex,,4,475,6,72771,3.674726518895361e-07,4.12469303141316e-07,14.701104050567842,2,22,1,0
A,87,ACTN1,GO:0005925,cellular_component,focal adhesion,,5,37,255,72959,4.140440587224732e-07,4.140440587224732e-07,14.69729344674856,5,1,0,1
S,79918,SETD6,GO:0023052,biological_process,signaling,,16,13,10676,62551,4.2158736979907774e-07,4.2158736979907774e-07,14.679238797950076,1,6,0,0
R,5928,RBBP4,GO:0000118,cellular_component,histone deacetylase complex,,2,13,3,73238,3.9118722948288597e-07,4.2674970489042106e-07,14.667068166800112,3,10,1,1
H,63897,HEATR6,GO:0051320,biological_process,S phase,,6,41,441,72768,4.337134833069408e-07,4.337134833069408e-07,14.650881697570727,3,2,0,0
R,8438,RAD54L,GO:0006281,biological_process,DNA repair,,6,18,908,72324,4.123315200155579e-07,4.3523882668308893e-07,14.647370929660156,5,15,1,1
B,637,BID,GO:0005829,cellular_component,cytosol,,4,23,160,73069,4.0818264747744384e-07,4.3733855086868984e-07,14.642558225841661,2,1,0,1
G,23710,GABARAPL1,GO:0006914,biological_process,autophagy,,5,3,1692,71556,3.50404404876009e-07,4.3800550609501126e-07,14.641034355655803,3,7,0,0
W,23286,WWC1,GO:0035329,biological_process,hippo signaling,,2,0,47,73207,4.382852382931236e-07,4.382852382931236e-07,14.640395909547806,4,1,1,0
B,9564,BCAR1,GO:0051179,biological_process,localization,,12,97,1223,71924,3.4948187721355263e-07,4.426770444705e-07,14.630425352018984,1,10,0,0
K,7403,KDM6A,GO:0006955,biological_process,immune response,,11,236,427,72582,3.6414643695371953e-07,4.473799082574269e-07,14.619857696682793,2,9,0,0
C,940,CD28,GO:0005488,molecular_function,binding,,16,33,5604,67603,4.058384685187281e-07,4.5093163168747567e-07,14.611950101645766,1,52,0,0
P,5133,PDCD1,GO:0046649,biological_process,lymphocyte activation,,5,357,25,72869,3.690138332967378e-07,4.533598523359921e-07,14.60657965079537,3,6,1,0
F,2254,FGF9,GO:0009790,biological_process,embryo development,,2,27,1,73226,4.5382674063447984e-07,4.5382674063447984e-07,14.605550340302187,3,2,1,0
K,23028,KDM1A,GO:0031060,biological_process,regulation of histone methylation,,2,46,0,73208,4.2039604489986856e-07,4.54027728491858e-07,14.60510756479687,7,8,1,0
S,4092,SMAD7,GO:0016310,biological_process,phosphorylation,,9,12,3751,69484,4.094170688706208e-07,4.6059420247944836e-07,14.590748436526908,5,8,0,0
B,673,BRAF,GO:0023052,biological_process,signaling,,21,25,10671,62539,4.6168108647832645e-07,4.6168108647832645e-07,14.588391473231779,1,6,0,0
S,1317,SLC31A1,GO:0016020,cellular_component,membrane,,8,21,1842,71385,4.358048525181293e-07,4.6693377055513854e-07,14.577078408274517,2,16,0,0
M,4361,MRE11,GO:0006412,biological_process,translation,,10,119,669,72458,4.0089102262893116e-07,4.677061930670864e-07,14.575425530764743,5,4,0,0
O,4998,ORC1,GO:0000808,cellular_component,origin recognition complex,,2,6,8,73240,4.693862289112096e-07,4.693862289112096e-07,14.57183989160107,2,2,1,1
S,6484,ST3GAL4,GO:0097503,biological_process,sialylation,,2,0,49,73205,4.751816996520136e-07,4.751816996520136e-07,14.559568580472842,5,1,1,1
S,6487,ST3GAL3,GO:0097503,biological_process,sialylation,,2,0,49,73205,4.751816996520136e-07,4.751816996520136e-07,14.559568580472842,5,1,1,0
T,102800311,TP53COR1,GO:0016049,biological_process,cell growth,,9,20,2599,70628,4.753780420817475e-07,4.753780420817476e-07,14.559155471387939,2,6,0,0
A,213,ALB,GO:0006954,biological_process,inflammatory response,,5,53,185,73013,4.562515513303615e-07,4.760885753012468e-07,14.55766191746056,4,5,0,0
T,10376,TUBA1B,GO:0023052,biological_process,signaling,,19,20,10673,62544,4.611340401990261e-07,4.788699648220656e-07,14.551836748578495,1,6,0,0
C,23705,CADM1,GO:0032259,biological_process,methylation,,8,8,3801,69439,4.6835214912999504e-07,4.792440595748787e-07,14.551055850350732,2,1,0,0
P,56288,PARD3,GO:0016477,biological_process,cell migration,,10,34,2136,71076,4.55435532590217e-07,4.807375066230068e-07,14.547944440078833,3,34,0,0
S,6480,ST6GAL1,GO:0006306,biological_process,DNA methylation,,7,42,690,72517,4.160393114061989e-07,4.853791966405653e-07,14.538335402750006,4,4,0,0
W,54361,WNT4,GO:0023052,biological_process,signaling,,11,4,10681,62560,4.906345063662754e-07,4.906345063662754e-07,14.527566372564278,1,6,0,0
C,55165,CEP55,GO:0030496,cellular_component,midbody,,2,14,3,73237,4.4705891230534337e-07,4.917648035358777e-07,14.525265276346158,2,1,1,3
M,23499,MACF1,GO:0005874,cellular_component,microtubule,,3,3,212,73038,4.953581751801005e-07,4.953581751801005e-07,14.51798474981759,6,7,1,1
K,9928,KIF14,GO:0005874,cellular_component,microtubule,,3,3,212,73038,4.953581751801005e-07,4.953581751801005e-07,14.51798474981759,6,7,1,1
A,22926,ATF6,GO:0006457,biological_process,protein folding,,3,34,26,73193,4.2943574641111357e-07,4.955027843205157e-07,14.5176928639782,2,6,1,1
T,7018,TF,GO:0009986,cellular_component,cell surface,,7,47,635,72567,4.7633372519691975e-07,4.961809637467915e-07,14.516325130498005,2,1,1,1
N,4691,NCL,GO:0005488,molecular_function,binding,,13,20,5607,67616,4.153114670783378e-07,4.983737604940054e-07,14.511915518343033,1,52,0,0
C,1026,CDKN1A,GO:0090399,biological_process,replicative senescence,,5,557,16,72678,4.799598276483075e-07,5.012913755437879e-07,14.5060783170065,4,1,1,0
C,55743,CHFR,GO:0032259,biological_process,methylation,,6,2,3803,69445,5.032944670371404e-07,5.032944670371404e-07,14.502090416594005,2,1,0,0
M,4211,MEIS1,GO:0032259,biological_process,methylation,,6,2,3803,69445,5.032944670371404e-07,5.032944670371404e-07,14.502090416594005,2,1,0,0
S,10735,STAG2,GO:0051301,biological_process,cell division,,5,69,138,73044,3.8182401122287306e-07,5.090986816304975e-07,14.490623965649611,2,18,1,0
M,693193,MIR608,GO:0051318,biological_process,G1 phase,,6,37,499,72714,5.116769282525526e-07,5.116769282525526e-07,14.485572410577612,3,2,0,0
T,7124,TNF,GO:0007049,biological_process,cell cycle,,6,478,4291,68481,4.779131289659498e-07,5.137566136383959e-07,14.481516197956742,2,2,1,0
C,940,CD28,GO:0031295,biological_process,T cell costimulation,,2,47,0,73207,4.382852382998659e-07,5.156296921174893e-07,14.477876980034647,3,1,0,1
K,3855,KRT7,GO:0005737,cellular_component,cytoplasm,,10,78,1026,72142,5.111945095249519e-07,5.181025434374513e-07,14.473092653974524,2,5,0,1
T,10155,TRIM28,GO:0000792,cellular_component,heterochromatin,,2,1,29,73224,5.197674689182602e-07,5.197674689182602e-07,14.469884300540757,3,9,1,0
T,27346,TMEM97,GO:0001558,biological_process,regulation of cell growth,,2,1,29,73224,5.197674689182602e-07,5.197674689182602e-07,14.469884300540757,4,12,0,1
A,9582,APOBEC3B,GO:0045006,biological_process,DNA deamination,,2,48,0,73206,4.56547123229028e-07,5.250291917133822e-07,14.459811972637006,6,1,1,0
N,4723,NDUFV1,GO:0006119,biological_process,oxidative phosphorylation,,2,0,52,73202,5.333215782100993e-07,5.333215782100993e-07,14.444141258485615,3,1,1,0
A,498,ATP5F1A,GO:0006119,biological_process,oxidative phosphorylation,,2,0,52,73202,5.333215782100993e-07,5.333215782100993e-07,14.444141258485615,3,1,1,0
H,3105,HLA-A,GO:0042277,molecular_function,peptide binding,,2,15,3,73236,5.066529327747344e-07,5.404297949597167e-07,14.430901097369668,3,10,1,0
Z,7586,ZKSCAN1,GO:0051179,biological_process,localization,,9,49,1226,71972,5.424853055882154e-07,5.424853055882154e-07,14.427104838371978,1,10,0,0
H,10525,HYOU1,GO:0005783,cellular_component,endoplasmic reticulum,,3,3,219,73031,5.45458696421862e-07,5.45458696421862e-07,14.421638751456799,5,5,1,2
H,9759,HDAC4,GO:0009293,biological_process,transduction,,5,30,328,72893,5.466574121191623e-07,5.466574121191623e-07,14.419443533989888,4,1,0,0
M,4582,MUC1,GO:0009986,cellular_component,cell surface,,10,130,632,72484,5.155530395451518e-07,5.511084215827484e-07,14.411334274768159,2,1,0,0
C,1026,CDKN1A,GO:0051320,biological_process,S phase,,16,546,431,72263,5.22312661464075e-07,5.516560694114949e-07,14.410341047513853,3,2,0,0
G,2944,GSTM1,GO:0006306,biological_process,DNA methylation,,9,90,688,72469,4.90704689505485e-07,5.561319814395497e-07,14.40226019417538,4,4,0,0
K,3895,KTN1,GO:0006412,biological_process,translation,,5,13,674,72564,5.227079121377003e-07,5.575551062802137e-07,14.399704493151342,5,4,0,0
A,9474,ATG5,GO:0005776,cellular_component,autophagosome,,4,64,64,73124,5.285794799968956e-07,5.596723905849484e-07,14.395914241218913,6,2,1,1
P,11168,PSIP1,GO:0008219,biological_process,cell death,,5,5,1383,71863,5.6448602962355e-07,5.6448602962355e-07,14.387350201894026,2,4,0,0
I,3479,IGF1,GO:0048870,biological_process,cell motility,,11,218,482,72545,5.49357802589305e-07,5.699587201864039e-07,14.37770189946593,2,12,1,0
P,5728,PTEN,GO:0016049,biological_process,cell growth,,56,705,2552,69943,5.400601679644209e-07,5.709207489909592e-07,14.376015430283934,2,6,0,0
M,56339,METTL3,GO:0007155,biological_process,cell adhesion,,13,223,678,72342,4.966703602381672e-07,5.750919960652463e-07,14.36873581578965,2,7,0,0
D,153090,DAB2IP,GO:0032259,biological_process,methylation,,16,55,3793,69392,5.758293802840062e-07,5.758293802840062e-07,14.367454434915496,2,1,0,0
D,1616,DAXX,GO:0006306,biological_process,DNA methylation,,5,12,692,72547,4.326854441608373e-07,5.76913925547783e-07,14.365572757393197,4,4,0,0
R,3921,RPSA,GO:0010467,biological_process,gene expression,,7,6,3360,69883,5.783161551699757e-07,5.783161551699756e-07,14.363145136550823,4,4,0,0
C,64866,CDCP1,GO:0006412,biological_process,translation,,5,13,674,72564,5.227079121377003e-07,5.807865690418893e-07,14.358882498631086,5,4,0,0
M,84549,MAK16,GO:0042254,biological_process,ribosome biogenesis,,2,4,13,73237,5.867114232921426e-07,5.867114232921426e-07,14.348732750789718,5,1,1,0
S,6303,SAT1,GO:0006306,biological_process,DNA methylation,,5,13,692,72546,5.943987865641214e-07,5.943987865641214e-07,14.335715384991579,4,4,0,0
C,998,CDC42,GO:0051301,biological_process,cell division,,5,75,138,73038,5.644838910265505e-07,5.958441071946922e-07,14.333286769204758,2,18,1,0
A,9212,AURKB,GO:0000776,cellular_component,kinetochore,,4,111,36,73105,5.040911580556487e-07,6.049093896667784e-07,14.318187159277908,3,1,1,1
M,4282,MIF,GO:0007165,biological_process,signal transduction,,9,162,396,72689,5.584408831451667e-07,6.049776234072639e-07,14.318074365703268,2,41,0,0
N,4837,NNMT,GO:0016477,biological_process,cell migration,,10,35,2136,71075,5.701573800269672e-07,6.057922162786527e-07,14.316728787100969,3,34,0,0
N,1728,NQO1,GO:0098754,biological_process,detoxification,,4,25,164,73063,6.06057064799028e-07,6.06057064799028e-07,14.316291688975438,1,7,1,0
C,1017,CDK2,GO:0051298,biological_process,centrosome duplication,,3,277,2,72974,5.493239850124509e-07,6.139503361903863e-07,14.303351797754102,3,1,1,1
