Term	Name	Pvalue	Genes	level	namespace
GO:0010573	vascular endothelial growth factor production	0.0073806648733076	1	3	biological_process
GO:0045580	regulation of T cell differentiation	0.0078811215171237	1	7	biological_process
GO:0002467	germinal center formation	0.0087187907611111	1	3	biological_process
GO:0045088	regulation of innate immune response	0.0088153877306939	1	5	biological_process
GO:0042325	regulation of phosphorylation	0.0095458360463378	1	7	biological_process
GO:0045066	regulatory T cell differentiation	0.0099101585537133	1	6	biological_process
GO:0034063	stress granule assembly	0.0104224067797938	1	6	biological_process
GO:0060242	contact inhibition	0.0104738160828201	1	5	biological_process
GO:0050727	regulation of inflammatory response	0.0107819443703213	1	5	biological_process
GO:0048144	fibroblast proliferation	0.0108549876373812	1	3	biological_process
GO:0044409	entry into host	0.01573424723187265	2	5	biological_process
GO:0009314	response to radiation	0.0110207890141484	1	3	biological_process
GO:0019068	virion assembly	0.0289658023451257	3	2	biological_process
GO:0036503	ERAD pathway	0.0114504093981457	1	5	biological_process
GO:0006898	receptor-mediated endocytosis	0.0119659072693943	1	4	biological_process
GO:0016241	regulation of macroautophagy	0.0138044412656173	1	7	biological_process
GO:0006446	regulation of translational initiation	0.0138044412656173	1	7	biological_process
GO:0050798	activated T cell proliferation	0.015317008817644499	2	6	biological_process
GO:0050863	regulation of T cell activation	0.0203163366215338	3	6	biological_process
GO:1903670	regulation of sprouting angiogenesis	0.0149272115823766	1	6	biological_process
GO:0002507	tolerance induction	0.0181923999319731	1	2	biological_process
GO:0002062	chondrocyte differentiation	0.0210646915248272	1	4	biological_process
GO:0048661	positive regulation of smooth muscle cell proliferation	0.0220410548454309	1	6	biological_process
GO:0032602	chemokine production	0.0255216036988498	1	3	biological_process
GO:0034097	response to cytokine	0.027333344001059	1	4	biological_process
GO:0010468	regulation of gene expression	0.0279565939168305	1	5	biological_process
GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	0.0316485516611411	1	6	biological_process
GO:0043462	regulation of ATPase activity	0.0316485516611411	1	3	biological_process
