Term	Name	Pvalue	Genes	level	namespace
GO:0006379	mRNA cleavage	9.833190351144356e-05	4	7	biological_process
GO:0051301	cell division	0.008456542110754237	66	2	biological_process
GO:0140042	lipid droplet formation	1.1819863545662888e-13	1	6	biological_process
GO:0006950	response to stress	2.2340878609122914e-11	2	2	biological_process
GO:0006821	chloride transport	1.6399188286620708e-13	1	7	biological_process
GO:0043967	histone H4 acetylation	1.7386376451225705e-13	1	8	biological_process
GO:0016192	vesicle-mediated transport	0.0020218781504764034	8	2	biological_process
GO:0006284	base-excision repair	0.0006876058465442796	11	6	biological_process
GO:0007566	embryo implantation	2.734198737932088e-13	1	2	biological_process
GO:0019068	virion assembly	0.004117359105666239	14	2	biological_process
GO:0031497	chromatin assembly	5.110796779101971e-10	2	5	biological_process
GO:0044321	response to leptin	5.199035962217406e-13	1	4	biological_process
GO:0032607	interferon-alpha production	1.3404740483631573e-10	2	4	biological_process
GO:0070633	transepithelial transport	4.396557617222598e-11	2	4	biological_process
GO:0002369	T cell cytokine production	0.00035162105601531103	2	4	biological_process
GO:0006811	ion transport	0.005534106005570238	21	4	biological_process
GO:0070669	response to interleukin-2	9.395802000206773e-13	1	5	biological_process
GO:0051292	nuclear pore complex assembly	0.007410191647229549	3	6	biological_process
GO:0034976	response to endoplasmic reticulum stress	0.0019064618578454474	3	4	biological_process
GO:0070528	protein kinase C signaling	1.2573207215597318e-12	1	4	biological_process
GO:0071985	multivesicular body sorting pathway	1.2667741074482917e-12	1	3	biological_process
GO:0070265	necrotic cell death	0.0015852280420617603	5	3	biological_process
GO:0010573	vascular endothelial growth factor production	0.0007777637305163291	2	3	biological_process
GO:0009566	fertilization	0.0004292073346023159	6	2	biological_process
GO:0150103	reactive gliosis	1.2192439377623265e-10	2	6	biological_process
GO:0009749	response to glucose	1.6945199678250064e-12	1	7	biological_process
GO:0045670	regulation of osteoclast differentiation	0.006431858469604927	3	7	biological_process
GO:0030222	eosinophil differentiation	1.9822404958872856e-12	1	4	biological_process
GO:0033280	response to vitamin D	0.0030815973726214677	2	4	biological_process
GO:0006635	fatty acid beta-oxidation	4.4276457163198994e-05	3	6	biological_process
GO:0031113	regulation of microtubule polymerization	3.0160442779116493e-12	1	6	biological_process
GO:0006473	protein acetylation	0.005209879633629127	5	7	biological_process
GO:0050796	regulation of insulin secretion	0.0002722558030139105	2	6	biological_process
GO:0022616	DNA strand elongation	4.611253074247254e-12	1	5	biological_process
GO:0060290	transdifferentiation	0.00030418238219714905	3	4	biological_process
GO:0035733	hepatic stellate cell activation	0.0034634979552780262	3	4	biological_process
GO:0060612	adipose tissue development	5.553064722746342e-12	1	5	biological_process
GO:0001837	epithelial to mesenchymal transition	0.001477183208761578	5	5	biological_process
GO:1905603	regulation of blood-brain barrier permeability	1.1471444274780906e-11	1	4	biological_process
GO:0043307	eosinophil activation	1.1856681000765813e-11	1	5	biological_process
GO:0006413	translational initiation	0.005650925667235197	28	3	biological_process
GO:0007420	brain development	6.652885556909971e-05	5	4	biological_process
GO:0043542	endothelial cell migration	0.007629611710755705	12	6	biological_process
GO:0043278	response to morphine	3.0842339066577964e-11	1	6	biological_process
GO:0006936	muscle contraction	0.001567306735300993	10	4	biological_process
GO:0001771	immunological synapse formation	0.010170367438105414	6	4	biological_process
GO:0043044	ATP-dependent chromatin remodeling	6.822487780746154e-05	2	6	biological_process
GO:0042044	fluid transport	3.5454978007074186e-11	1	4	biological_process
GO:0006970	response to osmotic stress	3.787910686443083e-11	1	3	biological_process
GO:0002224	toll-like receptor signaling pathway	1.0555178028961918e-05	3	4	biological_process
GO:0097281	immune complex formation	4.6332001325913467e-11	1	7	biological_process
GO:0019882	antigen processing and presentation	0.010058817048970041	27	2	biological_process
GO:0006378	mRNA polyadenylation	7.111959952314395e-11	1	7	biological_process
GO:0006310	DNA recombination	0.0016687104037949184	13	5	biological_process
GO:0035627	ceramide transport	9.80231948218816e-11	1	6	biological_process
GO:0051028	mRNA transport	0.0088590142068537	12	5	biological_process
GO:0051262	protein tetramerization	1.1365173566206015e-10	1	7	biological_process
GO:0061485	memory T cell proliferation	5.302454987216521e-05	2	6	biological_process
GO:0036503	ERAD pathway	0.0034455026268297526	15	5	biological_process
GO:0097503	sialylation	0.00039387175627714547	4	5	biological_process
GO:0055088	lipid homeostasis	0.004840573733873441	12	5	biological_process
GO:0002576	platelet degranulation	0.005360714144534422	24	4	biological_process
GO:0006915	apoptotic process	0.011701324826597831	20	4	biological_process
GO:0043062	extracellular structure organization	0.0006648791582819809	32	4	biological_process
GO:0140374	antiviral innate immune response	5.034267843510257e-06	3	5	biological_process
GO:0072584	caveolin-mediated endocytosis	1.7199683605939318e-10	1	4	biological_process
GO:0044341	sodium-dependent phosphate transport	1.7644122978035458e-10	1	8	biological_process
GO:0000002	mitochondrial genome maintenance	0.00010011424275250993	3	6	biological_process
GO:0051788	response to misfolded protein	1.8942315802439224e-10	1	4	biological_process
GO:0003002	regionalization	1.903206430032893e-10	1	3	biological_process
GO:0043312	neutrophil degranulation	0.00027825494102986245	2	4	biological_process
GO:0070989	oxidative demethylation	5.999641422493417e-05	4	3	biological_process
GO:0071772	response to BMP	2.8990079475063526e-05	3	3	biological_process
GO:0002115	store-operated calcium entry	0.00025001736379751756	2	8	biological_process
GO:0050729	positive regulation of inflammatory response	1.0407838417839003e-05	6	6	biological_process
GO:0034097	response to cytokine	0.013800386266817096	25	4	biological_process
GO:0061517	macrophage proliferation	1.1604914339696315e-06	2	4	biological_process
GO:0007507	heart development	0.00043068254881412326	5	4	biological_process
GO:0002385	mucosal immune response	4.495894372623408e-10	1	4	biological_process
GO:0140053	mitochondrial gene expression	0.0009195822544219557	3	5	biological_process
GO:0007411	axon guidance	0.001787131397064697	18	4	biological_process
GO:0051228	mitotic spindle disassembly	6.289821667737403e-10	1	5	biological_process
GO:0006974	cellular response to DNA damage stimulus	6.541417995478323e-08	2	4	biological_process
GO:0006113	fermentation	7.63089409403963e-10	1	5	biological_process
GO:0045066	regulatory T cell differentiation	0.013016554474948979	2	6	biological_process
GO:0015879	carnitine transport	5.635196184971863e-05	2	6	biological_process
GO:0097502	mannosylation	8.920110734314552e-10	1	3	biological_process
GO:0030091	protein repair	1.029243545629762e-09	1	5	biological_process
GO:0070268	cornification	0.000201675848547078	12	4	biological_process
GO:0010216	maintenance of DNA methylation	1.365140524167682e-07	2	5	biological_process
GO:0097028	dendritic cell differentiation	2.527867950667769e-07	6	6	biological_process
GO:0035624	receptor transactivation	1.373290996396176e-09	1	5	biological_process
GO:0042953	lipoprotein transport	1.4443871742651403e-09	1	5	biological_process
GO:0048245	eosinophil chemotaxis	0.006475725597197269	3	5	biological_process
GO:0061724	lipophagy	1.6173612299514503e-09	1	6	biological_process
GO:0007041	lysosomal transport	0.0009921796589982762	5	3	biological_process
GO:0006833	water transport	1.0332342304861748e-05	2	5	biological_process
GO:0001696	gastric acid secretion	5.7559053366359335e-05	2	4	biological_process
GO:0033198	response to ATP	0.0024569683191241745	4	4	biological_process
GO:0006309	apoptotic DNA fragmentation	0.0008108782069211209	3	7	biological_process
GO:0060348	bone development	0.003981655497320191	3	4	biological_process
GO:0001894	tissue homeostasis	0.008439672360698614	3	5	biological_process
GO:0097190	apoptotic signaling pathway	0.007614300208701551	3	3	biological_process
GO:0060333	interferon-gamma-mediated signaling pathway	5.014486759276541e-09	1	5	biological_process
GO:0016233	telomere capping	8.855134760089318e-05	2	6	biological_process
GO:0030574	collagen catabolic process	4.7112062883656175e-08	2	3	biological_process
GO:0032364	oxygen homeostasis	5.792537931470971e-09	1	6	biological_process
GO:0030855	epithelial cell differentiation	0.00023831850160606794	2	4	biological_process
GO:0060134	prepulse inhibition	0.0002100301778573936	2	6	biological_process
GO:0032620	interleukin-17 production	6.364880058698519e-09	1	3	biological_process
GO:0060337	type I interferon signaling pathway	0.0029681236560038416	7	5	biological_process
GO:0031297	replication fork processing	8.305233039508114e-06	2	6	biological_process
GO:0022617	extracellular matrix disassembly	7.0305251424556275e-09	1	5	biological_process
GO:0009301	snRNA transcription	7.2904751148774665e-09	1	7	biological_process
GO:0019985	translesion synthesis	0.00646839549701613	5	7	biological_process
GO:0007019	microtubule depolymerization	0.0049925243737671	3	5	biological_process
GO:0031639	plasminogen activation	0.0018605478948205893	4	7	biological_process
GO:0043486	histone exchange	1.0070496147266868e-08	1	6	biological_process
GO:0034508	centromere complex assembly	1.0070496147266868e-08	1	6	biological_process
GO:0031055	chromatin remodeling at centromere	1.0070496147266868e-08	1	6	biological_process
GO:0016446	somatic hypermutation of immunoglobulin genes	1.1187609118116672e-08	1	4	biological_process
GO:0009314	response to radiation	0.010774079237661553	5	3	biological_process
GO:0031054	pre-miRNA processing	0.0054563129577196445	3	8	biological_process
GO:0045058	T cell selection	0.004716171494005465	6	2	biological_process
GO:0030299	intestinal cholesterol absorption	1.6231586936136558e-08	1	6	biological_process
GO:0007254	JNK cascade	1.7130675156150043e-08	1	6	biological_process
GO:0060209	estrus	1.9038488281538963e-08	1	3	biological_process
GO:1990832	slow axonal transport	1.9337302978498648e-08	1	7	biological_process
GO:2000427	positive regulation of apoptotic cell clearance	2.0178736972968453e-08	1	6	biological_process
GO:0030198	extracellular matrix organization	0.0012806905048851852	6	5	biological_process
GO:0006301	postreplication repair	2.6529496891173798e-08	1	6	biological_process
GO:0048709	oligodendrocyte differentiation	0.002123458350099266	8	5	biological_process
GO:0006839	mitochondrial transport	0.002987858748139473	4	4	biological_process
GO:0045321	leukocyte activation	0.007062087648239151	4	2	biological_process
GO:0015871	choline transport	3.952925364327841e-08	1	5	biological_process
GO:0006414	translational elongation	0.001163828618135942	4	5	biological_process
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	4.0748687647432736e-08	1	5	biological_process
GO:0000278	mitotic cell cycle	0.00547169111820704	38	3	biological_process
GO:0050776	regulation of immune response	0.007791394948949715	24	4	biological_process
GO:0043303	mast cell degranulation	4.7544034132359224e-08	1	4	biological_process
GO:0001964	startle response	5.3638165283467745e-08	1	3	biological_process
GO:0019915	lipid storage	0.02151396464080037	2	3	biological_process
GO:0006266	DNA ligation	0.0023915602028384995	2	5	biological_process
GO:0006355	regulation of transcription, DNA-templated	6.998747240676026e-08	1	6	biological_process
GO:0000723	telomere maintenance	0.012581463945662213	4	5	biological_process
GO:0001570	vasculogenesis	0.007250072290003671	6	4	biological_process
GO:0006952	defense response	0.012183567378578885	77	3	biological_process
GO:0032402	melanosome transport	2.5122633003513333e-05	3	5	biological_process
GO:0007602	phototransduction	9.879133967820145e-08	1	3	biological_process
GO:0007631	feeding behavior	0.0012541839899390624	8	2	biological_process
GO:0097305	response to alcohol	0.001893371126934009	4	4	biological_process
GO:0043484	regulation of RNA splicing	0.00023514860750890884	3	6	biological_process
GO:0010212	response to ionizing radiation	0.0042032151575698345	3	4	biological_process
GO:0023035	CD40 signaling pathway	0.007631931955871962	2	4	biological_process
GO:0150076	neuroinflammatory response	0.004964300134477401	3	5	biological_process
GO:0019725	cellular homeostasis	0.014145139886559233	14	2	biological_process
GO:0032238	adenosine transport	2.0429493237432669e-07	1	7	biological_process
GO:0002870	T cell anergy	0.00419611092295133	3	4	biological_process
GO:0051607	defense response to virus	0.01107925064154853	12	4	biological_process
GO:0001777	T cell homeostatic proliferation	1.142575618488387e-06	2	6	biological_process
GO:0046850	regulation of bone remodeling	0.0013583730538405598	2	5	biological_process
GO:0019079	viral genome replication	0.007212800107681808	8	2	biological_process
GO:0016197	endosomal transport	0.0054359404313451855	3	3	biological_process
GO:0007076	mitotic chromosome condensation	6.773927749310825e-06	2	4	biological_process
GO:0060070	canonical Wnt signaling pathway	0.0004370651700911428	7	6	biological_process
GO:0023051	regulation of signaling	3.671072141544216e-07	1	3	biological_process
GO:0055085	transmembrane transport	0.007568446466285209	2	2	biological_process
GO:0051726	regulation of cell cycle	0.007452353489420621	51	4	biological_process
GO:0002158	osteoclast proliferation	8.348515074486598e-07	1	4	biological_process
GO:0051014	actin filament severing	0.004081248604715195	3	3	biological_process
GO:0046323	glucose import	8.792789665851431e-07	1	7	biological_process
GO:0035425	autocrine signaling	9.320627803707812e-07	1	3	biological_process
GO:0033700	phospholipid efflux	3.87489603795628e-06	2	7	biological_process
GO:0006403	RNA localization	0.006179034020703367	2	3	biological_process
GO:0001822	kidney development	1.108762610398522e-06	1	4	biological_process
GO:0006325	chromatin organization	0.009654015914918128	25	4	biological_process
GO:0050865	regulation of cell activation	0.002966447761340692	3	4	biological_process
GO:0030595	leukocyte chemotaxis	0.006863482783469632	13	3	biological_process
GO:0048246	macrophage chemotaxis	0.008607005656502085	5	4	biological_process
GO:0014909	smooth muscle cell migration	7.830540579477779e-05	2	5	biological_process
GO:0050708	regulation of protein secretion	2.2138538549189293e-06	1	5	biological_process
GO:0032870	cellular response to hormone stimulus	2.2138538549189293e-06	1	4	biological_process
GO:0051321	meiotic cell cycle	2.2138538549189293e-06	1	2	biological_process
GO:0006013	mannose metabolic process	1.6155984643571234e-05	5	5	biological_process
GO:0042138	meiotic DNA double-strand break formation	2.2138538549189293e-06	1	4	biological_process
GO:0009653	anatomical structure morphogenesis	2.2138538549189293e-06	1	2	biological_process
GO:0016052	carbohydrate catabolic process	0.0002973707370368455	8	4	biological_process
GO:0030901	midbrain development	2.2276904415121667e-05	2	3	biological_process
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	0.00015688694589277913	5	5	biological_process
GO:0015696	ammonium transport	1.490661595645416e-05	3	5	biological_process
GO:0030199	collagen fibril organization	2.7367450511282692e-05	7	5	biological_process
GO:0055091	phospholipid homeostasis	2.222479896197068e-06	1	6	biological_process
GO:0061337	cardiac conduction	2.8421833623818506e-06	1	3	biological_process
GO:0006342	chromatin silencing	3.220112970707749e-06	1	3	biological_process
GO:0007030	Golgi organization	3.707588686666474e-06	1	5	biological_process
GO:0050852	T cell receptor signaling pathway	0.008075298113757763	6	6	biological_process
GO:0042756	drinking behavior	4.172475937805723e-06	1	3	biological_process
GO:0045727	positive regulation of translation	2.0327203576982908e-05	2	7	biological_process
GO:0015840	urea transport	4.427707709837867e-06	1	6	biological_process
GO:0002286	T cell activation involved in immune response	0.006716368441881114	7	5	biological_process
GO:0006120	mitochondrial electron transport, NADH to ubiquinone	4.427707709837867e-06	1	7	biological_process
GO:0032981	mitochondrial respiratory chain complex I assembly	4.427707709837867e-06	1	8	biological_process
GO:0007020	microtubule nucleation	4.427707710023864e-06	1	4	biological_process
GO:0031167	rRNA methylation	4.5207875194652674e-05	5	5	biological_process
GO:0006400	tRNA modification	7.379503048693461e-06	6	6	biological_process
GO:0019933	cAMP-mediated signaling	4.427707710023864e-06	1	6	biological_process
GO:0015886	heme transport	4.427707710023864e-06	1	5	biological_process
GO:0055065	metal ion homeostasis	0.0004661363438686119	2	7	biological_process
GO:0048193	Golgi vesicle transport	0.00017638785876265784	3	3	biological_process
GO:0008610	lipid biosynthetic process	3.046429538529566e-05	2	4	biological_process
GO:0060207	diestrus	4.691228118256127e-06	1	3	biological_process
GO:0005975	carbohydrate metabolic process	0.0005502207315816175	12	3	biological_process
GO:0045786	negative regulation of cell cycle	0.0006777500682626869	21	5	biological_process
GO:0002274	myeloid leukocyte activation	0.0005153679455362912	19	3	biological_process
GO:0032094	response to food	5.16562171880934e-06	1	3	biological_process
GO:0043627	response to estrogen	0.001587459096812152	2	4	biological_process
GO:0006754	ATP biosynthetic process	0.00016979344273590618	4	3	biological_process
GO:0002544	chronic inflammatory response	0.002866446575881298	3	5	biological_process
GO:0070301	cellular response to hydrogen peroxide	5.657626518363826e-06	1	5	biological_process
GO:0051225	spindle assembly	0.0004935408960994976	2	4	biological_process
GO:0008217	regulation of blood pressure	0.0016708473437550134	7	3	biological_process
GO:0042148	strand invasion	5.916125627491348e-06	1	5	biological_process
GO:0016226	iron-sulfur cluster assembly	6.641561564756773e-06	1	4	biological_process
GO:0080135	regulation of cellular response to stress	0.00019817738407847007	6	4	biological_process
GO:0006879	cellular iron ion homeostasis	6.641561564756773e-06	1	8	biological_process
GO:0042476	odontogenesis	6.730695146401679e-06	1	4	biological_process
GO:0008637	apoptotic mitochondrial changes	0.000603255459569308	2	6	biological_process
GO:0048545	response to steroid hormone	7.969873878042955e-06	1	4	biological_process
GO:0009636	response to toxic substance	3.807779569726694e-05	2	3	biological_process
GO:0002360	T cell lineage commitment	7.989380856119358e-06	1	4	biological_process
GO:0009411	response to UV	0.0004423872975113792	3	5	biological_process
GO:0016071	mRNA metabolic process	0.002487294368631815	29	6	biological_process
GO:0071542	dopaminergic neuron differentiation	8.855405618679743e-06	1	5	biological_process
GO:0060048	cardiac muscle contraction	4.34101774428411e-05	2	6	biological_process
GO:0043163	cell envelope organization	1.1069269274594628e-05	2	5	biological_process
GO:0097435	supramolecular fiber organization	7.034708071521944e-05	4	4	biological_process
GO:0010038	response to metal ion	0.000525123609164609	6	4	biological_process
GO:0045661	regulation of myoblast differentiation	8.855415419675688e-06	1	5	biological_process
GO:0008154	actin polymerization or depolymerization	0.00011577153394248784	2	6	biological_process
GO:0007015	actin filament organization	9.010635119542769e-05	3	5	biological_process
GO:0032456	endocytic recycling	0.009433568991566397	3	4	biological_process
GO:0090288	negative regulation of cellular response to growth factor stimulus	6.63377048517646e-05	8	5	biological_process
GO:0099536	synaptic signaling	0.010414007005843773	8	3	biological_process
GO:0010941	regulation of cell death	0.018209581769851886	5	4	biological_process
GO:0034340	response to type I interferon	0.005468397909898752	11	5	biological_process
GO:0009303	rRNA transcription	0.00016354210096727325	4	7	biological_process
GO:0070371	ERK1 and ERK2 cascade	3.523585472369409e-05	2	5	biological_process
GO:0071921	cohesin loading	1.1069269274594611e-05	1	3	biological_process
GO:0030048	actin filament-based movement	1.106926927459468e-05	1	3	biological_process
GO:0031638	zymogen activation	1.1099552781814688e-05	1	6	biological_process
GO:0042773	ATP synthesis coupled electron transport	0.0004166375858671589	3	6	biological_process
GO:0006629	lipid metabolic process	8.354319761328729e-05	2	3	biological_process
GO:0000819	sister chromatid segregation	0.00028920376282907235	10	4	biological_process
GO:0016567	protein ubiquitination	0.012266496559811935	10	8	biological_process
GO:0003158	endothelium development	0.00022273647475196633	2	5	biological_process
GO:0007257	activation of JUN kinase activity	1.3283123129513568e-05	1	10	biological_process
GO:0061024	membrane organization	0.007292442233135475	7	4	biological_process
GO:2000210	positive regulation of anoikis	1.4759009364466238e-05	1	8	biological_process
GO:0043087	regulation of GTPase activity	8.965744206746594e-05	2	5	biological_process
GO:0007589	body fluid secretion	1.6603903911891975e-05	2	4	biological_process
GO:0006812	cation transport	1.5496976984432535e-05	1	5	biological_process
GO:0016925	protein sumoylation	0.0004987338156302017	6	8	biological_process
GO:0030182	neuron differentiation	0.003793398315994373	11	4	biological_process
GO:0008544	epidermis development	0.0003184167854256192	19	4	biological_process
GO:0036035	osteoclast development	1.7531839942364663e-05	1	5	biological_process
GO:0001778	plasma membrane repair	0.00019600802055034876	2	6	biological_process
GO:0072659	protein localization to plasma membrane	1.771083083935141e-05	1	5	biological_process
GO:0007340	acrosome reaction	3.542124995968964e-05	2	2	biological_process
GO:0007005	mitochondrion organization	0.0007548713902135935	3	5	biological_process
GO:0002684	positive regulation of immune system process	0.0038292813047091914	13	4	biological_process
GO:0001514	selenocysteine incorporation	1.992464058904898e-05	1	7	biological_process
GO:0006491	N-glycan processing	0.005159303066083263	2	5	biological_process
GO:0019044	maintenance of viral latency	2.051472094772108e-05	1	2	biological_process
GO:0033119	negative regulation of RNA splicing	0.00019103618976656697	7	7	biological_process
GO:0016559	peroxisome fission	2.2138538549189263e-05	1	6	biological_process
GO:0051258	protein polymerization	2.825565409732656e-05	2	7	biological_process
GO:0007062	sister chromatid cohesion	0.0006729111165366783	2	3	biological_process
GO:0045444	fat cell differentiation	0.013495343075405036	3	4	biological_process
GO:0022402	cell cycle process	0.0014870983606361458	24	2	biological_process
GO:0038179	neurotrophin signaling pathway	2.5483297375046483e-05	1	4	biological_process
GO:0043489	RNA stabilization	2.80415610509631e-05	2	4	biological_process
GO:0022904	respiratory electron transport chain	0.00018642595703563514	2	5	biological_process
GO:0008360	regulation of cell shape	0.001964112624785235	8	3	biological_process
GO:0002252	immune effector process	0.0027925549396295647	23	2	biological_process
GO:0000226	microtubule cytoskeleton organization	0.0002999362494736417	5	3	biological_process
GO:0042180	cellular ketone metabolic process	2.809891431243242e-05	1	3	biological_process
GO:0002520	immune system development	0.0033709784668404376	4	2	biological_process
GO:0002682	regulation of immune system process	0.002015531796624705	33	3	biological_process
GO:0009060	aerobic respiration	0.0010468756312120393	2	6	biological_process
GO:0015809	arginine transport	3.874244246108128e-05	1	6	biological_process
GO:0008631	intrinsic apoptotic signaling pathway in response to oxidative stress	3.978611642125744e-05	1	5	biological_process
GO:0006886	intracellular protein transport	0.001241677880754088	11	4	biological_process
GO:0000302	response to reactive oxygen species	0.00019244340770017574	3	4	biological_process
GO:0048477	oogenesis	4.427663605837659e-05	1	4	biological_process
GO:0006801	superoxide metabolic process	0.00022967078502063242	3	4	biological_process
GO:0030277	maintenance of gastrointestinal epithelium	4.427707709837857e-05	1	4	biological_process
GO:0006099	tricarboxylic acid cycle	0.0003209717957773713	4	3	biological_process
GO:0033523	histone H2B ubiquitination	4.781881976665323e-05	1	8	biological_process
GO:0007266	Rho protein signal transduction	4.794377254558839e-05	1	6	biological_process
GO:0042407	cristae formation	4.965050878507485e-05	1	7	biological_process
GO:1990613	mitochondrial membrane fusion	5.018068737816254e-05	1	6	biological_process
GO:0034644	cellular response to UV	0.0012088871966676813	2	6	biological_process
GO:0089700	protein kinase D signaling	5.0918638663135015e-05	1	4	biological_process
GO:0072089	stem cell proliferation	0.012635427018573155	4	3	biological_process
GO:0006885	regulation of pH	5.313190440941824e-05	1	8	biological_process
GO:0001881	receptor recycling	0.0011301620201730827	3	5	biological_process
GO:0001708	cell fate specification	5.781665337452416e-05	2	3	biological_process
GO:0006679	glucosylceramide biosynthetic process	5.6453273300432615e-05	1	8	biological_process
GO:0006688	glycosphingolipid biosynthetic process	5.6453273300432615e-05	1	6	biological_process
GO:0006665	sphingolipid metabolic process	5.6453273300432615e-05	1	4	biological_process
GO:0015862	uridine transport	6.999467937968655e-05	2	8	biological_process
GO:0042063	gliogenesis	0.0013807050730419823	5	5	biological_process
GO:0015918	sterol transport	0.001855609007027128	2	6	biological_process
GO:0007520	myoblast fusion	6.456980825425276e-05	1	4	biological_process
GO:0007416	synapse assembly	6.508730333461697e-05	1	6	biological_process
GO:0008286	insulin receptor signaling pathway	0.0003869477410812305	2	6	biological_process
GO:0007173	epidermal growth factor receptor signaling pathway	0.004553971310172181	2	7	biological_process
GO:0006606	protein import into nucleus	0.0002866043972580327	3	5	biological_process
GO:0015671	oxygen transport	0.0007604329329763952	2	5	biological_process
GO:0009611	response to wounding	0.002060919702686368	23	3	biological_process
GO:0032922	circadian regulation of gene expression	0.00015939747755415283	2	2	biological_process
GO:0080134	regulation of response to stress	0.0036290419083962367	11	4	biological_process
GO:0070661	leukocyte proliferation	0.008323821659289634	13	3	biological_process
GO:1990868	response to chemokine	0.0029267860974578025	3	5	biological_process
GO:0072675	osteoclast fusion	7.305555977344938e-05	1	4	biological_process
GO:0050673	epithelial cell proliferation	0.0023688914062410067	5	3	biological_process
GO:0006939	smooth muscle contraction	0.004392631853991644	4	5	biological_process
GO:0010951	negative regulation of endopeptidase activity	8.174093896237377e-05	1	7	biological_process
GO:0009725	response to hormone	0.006110991698130512	6	3	biological_process
GO:0007268	chemical synaptic transmission	8.43868998816156e-05	1	6	biological_process
GO:0015695	organic cation transport	0.0002125190405240045	2	5	biological_process
GO:0016081	synaptic vesicle docking	9.297980336342986e-05	1	4	biological_process
GO:0043379	memory T cell differentiation	9.485185334284024e-05	1	4	biological_process
GO:0001843	neural tube closure	9.536601221189212e-05	1	5	biological_process
GO:0042692	muscle cell differentiation	0.0010887645277727045	2	4	biological_process
GO:0035988	chondrocyte proliferation	9.961989470282745e-05	1	3	biological_process
GO:0032367	intracellular cholesterol transport	0.0004126999040222458	2	6	biological_process
GO:0006116	NADH oxidation	9.962121787288552e-05	1	3	biological_process
GO:1902808	positive regulation of cell cycle G1/S phase transition	9.983940921329508e-05	1	8	biological_process
GO:0008284	positive regulation of cell population proliferation	0.0030123852982132126	8	5	biological_process
GO:0006360	transcription by RNA polymerase I	0.00033535005437430003	2	6	biological_process
GO:0045069	regulation of viral genome replication	0.00044594967246773336	3	5	biological_process
GO:0035914	skeletal muscle cell differentiation	0.000108646609794	1	4	biological_process
GO:0061041	regulation of wound healing	0.0001086800983323	1	6	biological_process
GO:0042325	regulation of phosphorylation	0.0034883514606524335	3	7	biological_process
GO:1990845	adaptive thermogenesis	0.000544043435774	3	2	biological_process
GO:0030099	myeloid cell differentiation	0.009265275782762119	11	4	biological_process
GO:0019076	viral release from host cell	0.00020579616459675	2	2	biological_process
GO:0051338	regulation of transferase activity	0.0027392229678354332	3	4	biological_process
GO:0008366	axon ensheathment	0.000487270179559	2	3	biological_process
GO:0051049	regulation of transport	0.0045685605088251	2	4	biological_process
GO:0097186	amelogenesis	0.000130136104863	1	3	biological_process
GO:0010564	regulation of cell cycle process	0.0001304161179988	1	5	biological_process
GO:0010759	positive regulation of macrophage chemotaxis	0.0001308728221157	1	6	biological_process
GO:0007224	smoothened signaling pathway	0.0001310431185661	1	4	biological_process
GO:0007399	nervous system development	0.004083931471608567	3	4	biological_process
GO:0035329	hippo signaling	0.00021914777234746666	3	4	biological_process
GO:0016079	synaptic vesicle exocytosis	0.00017820595521605	2	4	biological_process
GO:0045893	positive regulation of transcription, DNA-templated	0.0001484045480676	1	7	biological_process
GO:0044794	positive regulation by host of viral process	0.0008900060762363	3	6	biological_process
GO:0043066	negative regulation of apoptotic process	0.0009487646296539	8	7	biological_process
GO:0035556	intracellular signal transduction	0.01442913892113545	2	3	biological_process
GO:0014003	oligodendrocyte development	0.00021251576704585	2	5	biological_process
GO:0000050	urea cycle	0.0007265246653943001	2	4	biological_process
GO:0006417	regulation of translation	0.00640938643885315	2	6	biological_process
GO:0050863	regulation of T cell activation	0.018555223439516346	7	6	biological_process
GO:0051604	protein maturation	0.00629247045916	4	4	biological_process
GO:0031347	regulation of defense response	0.0020929359376181626	8	5	biological_process
GO:0007265	Ras protein signal transduction	0.0003341886956406	2	5	biological_process
GO:0007167	enzyme linked receptor protein signaling pathway	0.0008492521116335499	2	4	biological_process
GO:0097531	mast cell migration	0.00063847371253325	2	4	biological_process
GO:0032418	lysosome localization	0.0001715679761253	1	4	biological_process
GO:0046939	nucleotide phosphorylation	0.0001794697525054	1	6	biological_process
GO:0043277	apoptotic cell clearance	0.0007140778746205333	3	4	biological_process
GO:0015914	phospholipid transport	0.0001881694540737	1	6	biological_process
GO:0006477	protein sulfation	0.0003259900061902	2	5	biological_process
GO:0048538	thymus development	0.0045415020599764	2	5	biological_process
GO:0106047	polyamine deacetylation	0.0002024094953068	1	6	biological_process
GO:0070471	uterine smooth muscle contraction	0.00020478148158	1	6	biological_process
GO:0051610	serotonin uptake	0.0004744798707849	2	5	biological_process
GO:0098542	defense response to other organism	0.0002081612984651	1	3	biological_process
GO:0050778	positive regulation of immune response	0.0002081612984651	1	5	biological_process
GO:0051383	kinetochore organization	0.0002092091892898	1	6	biological_process
GO:0007369	gastrulation	0.0002125144438567	1	4	biological_process
GO:0000209	protein polyubiquitination	0.00585284631079935	2	9	biological_process
GO:0050801	ion homeostasis	0.0002213677419927	1	5	biological_process
GO:0010324	membrane invagination	0.0002354547801195	1	5	biological_process
GO:0052695	cellular glucuronidation	0.0002372192532803	1	9	biological_process
GO:0006406	mRNA export from nucleus	0.0002390824543186	1	6	biological_process
GO:0051640	organelle localization	0.0002416477767064	1	3	biological_process
