Term	Name	Pvalue	Genes	level	namespace
GO:0007010	cytoskeleton organization	0.007200134264215627	8	5	biological_process
GO:0006468	protein phosphorylation	0.007578419496694994	4	6	biological_process
GO:2000310	regulation of NMDA receptor activity	0.0020976650453974973	3	5	biological_process
GO:0007268	chemical synaptic transmission	8.15115607281458e-05	2	6	biological_process
GO:0006309	apoptotic DNA fragmentation	9.846398303738505e-05	2	7	biological_process
GO:0007032	endosome organization	8.798169980437071e-05	1	6	biological_process
GO:0036065	fucosylation	8.798169980437089e-05	1	3	biological_process
GO:0015874	norepinephrine transport	8.798169980437089e-05	1	7	biological_process
GO:0097722	sperm motility	8.79816998052167e-05	1	2	biological_process
GO:0030318	melanocyte differentiation	0.015045074132048423	2	5	biological_process
GO:0021591	ventricular system development	9.897941227991765e-05	1	4	biological_process
GO:0001708	cell fate specification	0.0015398738897499332	3	3	biological_process
GO:0022402	cell cycle process	0.00036195008018689997	7	2	biological_process
GO:0034440	lipid oxidation	0.0001221968052838	1	5	biological_process
GO:0007218	neuropeptide signaling pathway	0.00021147148846304998	2	4	biological_process
GO:0007131	reciprocal meiotic recombination	0.0001290398263797	1	3	biological_process
GO:0007292	female gamete generation	0.0001290398263797	1	4	biological_process
GO:0097305	response to alcohol	0.00032990924024665	2	4	biological_process
GO:0071888	macrophage apoptotic process	0.0001319725497065	1	6	biological_process
GO:0006865	amino acid transport	0.0001429702621821	1	5	biological_process
GO:0097300	programmed necrotic cell death	0.0038056913030229747	4	4	biological_process
GO:0050918	positive chemotaxis	0.0045256697941043	6	4	biological_process
GO:0097475	motor neuron migration	0.00878619761029315	2	5	biological_process
GO:0048844	artery morphogenesis	0.006146328328976733	3	5	biological_process
GO:0003007	heart morphogenesis	0.0059792614716237995	3	4	biological_process
GO:0045165	cell fate commitment	0.0027611627774601247	4	3	biological_process
GO:0048008	platelet-derived growth factor receptor signaling pathway	0.0001437084907303	1	6	biological_process
GO:0038190	VEGF-activated neuropilin signaling pathway	0.0001437084907303	1	5	biological_process
GO:0032092	positive regulation of protein binding	0.0002545488425077	2	5	biological_process
GO:0070374	positive regulation of ERK1 and ERK2 cascade	0.0035516753748109425	7	8	biological_process
GO:0048754	branching morphogenesis of an epithelial tube	0.0059355946531332	6	4	biological_process
GO:0043410	positive regulation of MAPK cascade	0.004756195696227626	15	7	biological_process
GO:0051099	positive regulation of binding	0.0036116140158102498	4	4	biological_process
GO:0051894	positive regulation of focal adhesion assembly	0.004920203500633175	4	7	biological_process
GO:0001569	branching involved in blood vessel morphogenesis	0.006401833200877667	3	5	biological_process
GO:0003151	outflow tract morphogenesis	0.0059792614716237995	3	3	biological_process
GO:0090050	positive regulation of cell migration involved in sprouting angiogenesis	0.006401833200877667	3	8	biological_process
GO:0003148	outflow tract septum morphogenesis	0.0001437084907303	1	4	biological_process
GO:0060982	coronary artery morphogenesis	0.00878619761029315	2	6	biological_process
GO:0090259	regulation of retinal ganglion cell axon guidance	0.00878619761029315	2	6	biological_process
GO:1903672	positive regulation of sprouting angiogenesis	0.006329493301994425	4	7	biological_process
GO:0031290	retinal ganglion cell axon guidance	0.00878619761029315	2	5	biological_process
GO:0002042	cell migration involved in sprouting angiogenesis	0.006401833200877667	3	8	biological_process
GO:0016574	histone ubiquitination	0.0001466361663406	1	7	biological_process
GO:0048469	cell maturation	0.00279417358462504	5	3	biological_process
GO:0097028	dendritic cell differentiation	0.0075687303204086	2	6	biological_process
GO:0002237	response to molecule of bacterial origin	0.0001539679746576	1	4	biological_process
GO:0006820	anion transport	0.0001539679746576	1	5	biological_process
GO:1904996	positive regulation of leukocyte adhesion to vascular endothelial cell	0.007864658065025032	3	8	biological_process
GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	0.00059562662591	2	4	biological_process
GO:0042417	dopamine metabolic process	0.0001557763233532	1	7	biological_process
GO:0010942	positive regulation of cell death	0.0045810083902608455	11	5	biological_process
GO:2000363	positive regulation of prostaglandin-E synthase activity	0.0001557763233532	1	6	biological_process
GO:0002523	leukocyte migration involved in inflammatory response	0.0001557763233532	1	3	biological_process
GO:0090314	positive regulation of protein targeting to membrane	0.0001557763233532	1	7	biological_process
GO:0032930	positive regulation of superoxide anion generation	0.0001557763233532	1	7	biological_process
GO:0033627	cell adhesion mediated by integrin	0.0002047920377762	2	3	biological_process
GO:1901216	positive regulation of neuron death	0.0058403724331629395	5	6	biological_process
GO:0001774	microglial cell activation	0.006793303603983275	4	5	biological_process
GO:0035987	endodermal cell differentiation	0.0001557763233532	1	4	biological_process
GO:0030101	natural killer cell activation	0.0001557763233532	1	4	biological_process
GO:0043315	positive regulation of neutrophil degranulation	0.0001557763233532	1	6	biological_process
GO:0002221	pattern recognition receptor signaling pathway	0.00170166264435185	2	3	biological_process
GO:0050730	regulation of peptidyl-tyrosine phosphorylation	0.0001557763233532	1	8	biological_process
GO:0034113	heterotypic cell-cell adhesion	0.0001557763233532	1	4	biological_process
GO:1903827	regulation of cellular protein localization	0.005909550794997562	8	5	biological_process
GO:0007159	leukocyte cell-cell adhesion	0.0001557763233532	1	4	biological_process
GO:0045963	negative regulation of dopamine metabolic process	0.0001557763233532	1	7	biological_process
GO:0043547	positive regulation of GTPase activity	0.0036613297336798778	9	6	biological_process
GO:0030968	endoplasmic reticulum unfolded protein response	0.000158855846869	1	3	biological_process
GO:0010718	positive regulation of epithelial to mesenchymal transition	0.0001649656871331	1	5	biological_process
GO:0048514	blood vessel morphogenesis	0.0116087913887583	15	4	biological_process
GO:0009611	response to wounding	0.013901901600196819	11	3	biological_process
GO:0010628	positive regulation of gene expression	0.01955647325433756	10	6	biological_process
GO:0030182	neuron differentiation	0.006669233837716433	15	4	biological_process
GO:0090090	negative regulation of canonical Wnt signaling pathway	0.0005332788873058667	3	7	biological_process
GO:0090263	positive regulation of canonical Wnt signaling pathway	0.008809543592008851	2	7	biological_process
GO:0045807	positive regulation of endocytosis	0.0048943342182652	4	5	biological_process
GO:1902174	positive regulation of keratinocyte apoptotic process	0.0001989705391657	1	9	biological_process
GO:0002092	positive regulation of receptor internalization	0.008813828634510851	2	6	biological_process
GO:0030177	positive regulation of Wnt signaling pathway	0.005994825459434267	3	6	biological_process
GO:0030178	negative regulation of Wnt signaling pathway	0.0005332788873058667	3	6	biological_process
GO:0030510	regulation of BMP signaling pathway	0.00028217986672539997	2	5	biological_process
GO:0035567	non-canonical Wnt signaling pathway	0.00028217986672539997	2	6	biological_process
GO:2000119	negative regulation of sodium-dependent phosphate transport	0.0001989705391657	1	7	biological_process
GO:0055062	phosphate ion homeostasis	0.0001989705391657	1	8	biological_process
GO:0045606	positive regulation of epidermal cell differentiation	0.0001989705391657	1	6	biological_process
GO:0043433	negative regulation of DNA-binding transcription factor activity	0.0001989705391657	1	4	biological_process
GO:0006364	rRNA processing	0.0002010932872714	1	8	biological_process
GO:0009451	RNA modification	0.0002150663772995	1	5	biological_process
GO:0051299	centrosome separation	0.0002194043638871	1	3	biological_process
GO:0006886	intracellular protein transport	0.0028212419603068166	6	4	biological_process
GO:0070265	necrotic cell death	0.00042345912282665	2	3	biological_process
GO:0007160	cell-matrix adhesion	0.0086416726929471	4	4	biological_process
GO:0035162	embryonic hemopoiesis	0.019505264162433502	3	5	biological_process
GO:0045893	positive regulation of transcription, DNA-templated	0.006561921272238725	8	7	biological_process
GO:0038162	erythropoietin-mediated signaling pathway	0.0002317375128775	1	5	biological_process
GO:0033189	response to vitamin A	0.0002317375128775	1	5	biological_process
GO:0048872	homeostasis of number of cells	0.00601735742744934	5	4	biological_process
GO:0032147	activation of protein kinase activity	0.005472014967385836	11	8	biological_process
GO:0042531	positive regulation of tyrosine phosphorylation of STAT protein	0.0070809239321354125	8	10	biological_process
GO:0008360	regulation of cell shape	0.005802413968093867	6	3	biological_process
GO:0015031	protein transport	0.0002474376450903	1	4	biological_process
GO:0042116	macrophage activation	0.02094906460258632	5	4	biological_process
GO:0001819	positive regulation of cytokine production	0.005121705361022129	14	5	biological_process
GO:0043406	positive regulation of MAP kinase activity	0.00586299444708119	10	8	biological_process
GO:0051897	positive regulation of protein kinase B signaling	0.004504602295411375	4	7	biological_process
GO:0007186	G protein-coupled receptor signaling pathway	0.00278174640563325	2	3	biological_process
GO:0050729	positive regulation of inflammatory response	0.006044574598888072	7	6	biological_process
GO:0071407	cellular response to organic cyclic compound	0.008375879626417585	7	5	biological_process
GO:0032760	positive regulation of tumor necrosis factor production	0.0055207186541456395	5	7	biological_process
GO:0045010	actin nucleation	0.0002639247801191	1	6	biological_process
GO:0010818	T cell chemotaxis	0.0015178288571474335	3	5	biological_process
GO:0046777	protein autophosphorylation	0.012545554113329567	6	7	biological_process
GO:0045766	positive regulation of angiogenesis	0.0152076777265083	5	6	biological_process
GO:0051726	regulation of cell cycle	0.014020629382188786	12	4	biological_process
GO:0060429	epithelium development	0.011407902431759657	7	4	biological_process
GO:0030198	extracellular matrix organization	0.00437838239802854	5	5	biological_process
GO:0006029	proteoglycan metabolic process	0.0003104354294233	1	5	biological_process
GO:0010608	posttranscriptional regulation of gene expression	0.0003754642113305	2	6	biological_process
GO:0006403	RNA localization	0.0003225995659493	1	3	biological_process
GO:0034644	cellular response to UV	0.0010307815363652334	3	6	biological_process
GO:0042692	muscle cell differentiation	0.0003360412145305	1	4	biological_process
GO:0006099	tricarboxylic acid cycle	0.0003393318601532	1	3	biological_process
GO:0010506	regulation of autophagy	0.0074769027865818	6	6	biological_process
GO:0043586	tongue development	0.0070025677118327	2	5	biological_process
GO:0048341	paraxial mesoderm formation	0.0016719229692849001	2	5	biological_process
GO:1904953	Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation	0.0003653891942851	1	6	biological_process
GO:0070245	positive regulation of thymocyte apoptotic process	0.0003653891942851	1	11	biological_process
GO:0002367	cytokine production involved in immune response	0.004976623411637	8	3	biological_process
GO:1904955	planar cell polarity pathway involved in midbrain dopaminergic neuron differentiation	0.0003653891942851	1	8	biological_process
GO:0045599	negative regulation of fat cell differentiation	0.007934529022002333	3	6	biological_process
GO:0032755	positive regulation of interleukin-6 production	0.006403625163505515	7	6	biological_process
GO:1900020	positive regulation of protein kinase C activity	0.0003653891942851	1	9	biological_process
GO:0040037	negative regulation of fibroblast growth factor receptor signaling pathway	0.0003653891942851	1	6	biological_process
GO:0045836	positive regulation of meiotic nuclear division	0.0003653891942851	1	6	biological_process
GO:0002720	positive regulation of cytokine production involved in immune response	0.00415626668929785	4	6	biological_process
GO:0045732	positive regulation of protein catabolic process	0.00598190639104286	5	6	biological_process
GO:0090037	positive regulation of protein kinase C signaling	0.00889703796207055	2	7	biological_process
GO:0007416	synapse assembly	0.00070043306137595	2	6	biological_process
GO:0060340	positive regulation of type I interferon-mediated signaling pathway	0.0003653891942851	1	7	biological_process
GO:0007223	Wnt signaling pathway, calcium modulating pathway	0.0003653891942851	1	7	biological_process
GO:0048706	embryonic skeletal system development	0.0003653891942851	1	5	biological_process
GO:0040036	regulation of fibroblast growth factor receptor signaling pathway	0.0003653891942851	1	5	biological_process
GO:0060028	convergent extension involved in axis elongation	0.0003653891942851	1	6	biological_process
GO:0048854	brain morphogenesis	0.00070043306137595	2	4	biological_process
GO:0060029	convergent extension involved in organogenesis	0.0003653891942851	1	6	biological_process
GO:0021891	olfactory bulb interneuron development	0.0003653891942851	1	7	biological_process
GO:0007494	midgut development	0.0003653891942851	1	5	biological_process
GO:0071222	cellular response to lipopolysaccharide	0.005834906528126878	9	5	biological_process
GO:0002088	lens development in camera-type eye	0.0003653891942851	1	3	biological_process
GO:0051964	negative regulation of synapse assembly	0.0003653891942851	1	6	biological_process
GO:0099054	presynapse assembly	0.0003653891942851	1	5	biological_process
GO:0032148	activation of protein kinase B activity	0.0003653891942851	1	9	biological_process
GO:0010820	positive regulation of T cell chemotaxis	0.0003653891942851	1	8	biological_process
GO:0060065	uterus development	0.0003653891942851	1	4	biological_process
GO:0002687	positive regulation of leukocyte migration	0.00671017540338246	10	5	biological_process
GO:0048146	positive regulation of fibroblast proliferation	0.00047201617500429997	2	6	biological_process
GO:0003139	secondary heart field specification	0.0003653891942851	1	6	biological_process
GO:0043032	positive regulation of macrophage activation	0.00257601373017595	4	6	biological_process
GO:0099068	postsynapse assembly	0.00070043306137595	2	5	biological_process
GO:0030514	negative regulation of BMP signaling pathway	0.0003653891942851	1	6	biological_process
GO:0071425	hematopoietic stem cell proliferation	0.0003653891942851	1	4	biological_process
GO:0060068	vagina development	0.0003653891942851	1	6	biological_process
GO:0099175	regulation of postsynapse organization	0.00070043306137595	2	6	biological_process
GO:0048570	notochord morphogenesis	0.0003653891942851	1	5	biological_process
GO:0045787	positive regulation of cell cycle	0.0031470473608064247	4	5	biological_process
GO:0071277	cellular response to calcium ion	0.0003653891942851	1	6	biological_process
GO:0150012	positive regulation of neuron projection arborization	0.0003653891942851	1	5	biological_process
GO:0034613	cellular protein localization	0.0003653891942851	1	4	biological_process
GO:0072201	negative regulation of mesenchymal cell proliferation	0.0003653891942851	1	6	biological_process
GO:0060907	positive regulation of macrophage cytokine production	0.0018064690798178	2	7	biological_process
GO:0090630	activation of GTPase activity	0.0005666096666569	2	7	biological_process
GO:0062009	secondary palate development	0.0003653891942851	1	4	biological_process
GO:0000187	activation of MAPK activity	0.005739945692818285	7	9	biological_process
GO:0002053	positive regulation of mesenchymal cell proliferation	0.00889703796207055	2	6	biological_process
GO:0060324	face development	0.006032583141499	3	3	biological_process
GO:1902474	positive regulation of protein localization to synapse	0.0003653891942851	1	4	biological_process
GO:0003402	planar cell polarity pathway involved in axis elongation	0.0003653891942851	1	8	biological_process
GO:0003408	optic cup formation involved in camera-type eye development	0.0003653891942851	1	3	biological_process
GO:1904861	excitatory synapse assembly	0.0003653891942851	1	7	biological_process
GO:1904862	inhibitory synapse assembly	0.0003653891942851	1	7	biological_process
GO:0030850	prostate gland development	0.0003653891942851	1	4	biological_process
GO:0090009	primitive streak formation	0.0003653891942851	1	3	biological_process
GO:0003283	atrial septum development	0.0003653891942851	1	4	biological_process
GO:0099566	regulation of postsynaptic cytosolic calcium ion concentration	0.0003653891942851	1	9	biological_process
GO:0007257	activation of JUN kinase activity	0.0003653891942851	1	10	biological_process
GO:0010033	response to organic substance	0.0005192755316964499	2	3	biological_process
GO:0045892	negative regulation of transcription, DNA-templated	0.00684570682171625	4	7	biological_process
GO:0071542	dopaminergic neuron differentiation	0.00889703796207055	2	5	biological_process
GO:0060760	positive regulation of response to cytokine stimulus	0.0018064690798178	2	5	biological_process
GO:0032731	positive regulation of interleukin-1 beta production	0.006762784007839374	4	7	biological_process
GO:0071300	cellular response to retinoic acid	0.0006021270674738666	3	5	biological_process
GO:0008584	male gonad development	0.0010436557509251499	2	5	biological_process
GO:1904934	negative regulation of cell proliferation in midbrain	0.0003653891942851	1	7	biological_process
GO:0060071	Wnt signaling pathway, planar cell polarity pathway	0.0003653891942851	1	7	biological_process
GO:0043066	negative regulation of apoptotic process	0.013233327819866	6	7	biological_process
GO:0045730	respiratory burst	0.0006582908369854501	2	2	biological_process
GO:0051382	kinetochore assembly	0.0003665722731774	1	6	biological_process
GO:0006968	cellular defense response	0.0003695068833348	1	4	biological_process
GO:0048729	tissue morphogenesis	0.004165411748711	3	3	biological_process
GO:0071478	cellular response to radiation	0.0003901714828626	1	4	biological_process
GO:0009725	response to hormone	0.014312538104691111	9	3	biological_process
GO:0050680	negative regulation of epithelial cell proliferation	0.0017136819324152666	3	6	biological_process
GO:0008285	negative regulation of cell population proliferation	0.0156801783846964	9	5	biological_process
GO:0030307	positive regulation of cell growth	0.0025958056853640334	3	5	biological_process
GO:0030218	erythrocyte differentiation	0.002111252472731933	3	5	biological_process
GO:0034116	positive regulation of heterotypic cell-cell adhesion	0.005862571184071667	3	7	biological_process
GO:0002693	positive regulation of cellular extravasation	0.0004753143998997	1	6	biological_process
GO:0097553	calcium ion transmembrane import into cytosol	0.0006072625648839667	3	5	biological_process
GO:0050870	positive regulation of T cell activation	0.0004753143998997	1	7	biological_process
GO:0030336	negative regulation of cell migration	0.0004753143998997	1	6	biological_process
GO:0061099	negative regulation of protein tyrosine kinase activity	0.0004753143998997	1	8	biological_process
GO:0006469	negative regulation of protein kinase activity	0.0004753143998997	1	7	biological_process
GO:0001952	regulation of cell-matrix adhesion	0.0004753143998997	1	6	biological_process
GO:0046549	retinal cone cell development	0.0004753143998997	1	7	biological_process
GO:0050860	negative regulation of T cell receptor signaling pathway	0.0004753143998997	1	6	biological_process
GO:2000298	regulation of Rho-dependent protein serine/threonine kinase activity	0.0004753143998997	1	8	biological_process
GO:0051281	positive regulation of release of sequestered calcium ion into cytosol	0.0005269787778116	2	5	biological_process
GO:0042462	eye photoreceptor cell development	0.008952000564877851	2	6	biological_process
GO:0051972	regulation of telomerase activity	0.0004767583137539	1	5	biological_process
GO:0051896	regulation of protein kinase B signaling	0.0004774301062913	1	6	biological_process
GO:0043491	protein kinase B signaling	0.0004799969348198	1	4	biological_process
GO:0000278	mitotic cell cycle	0.01175701727926852	5	3	biological_process
GO:0034612	response to tumor necrosis factor	0.0005200637134041	1	5	biological_process
GO:0035330	regulation of hippo signaling	0.0005443029525055	1	6	biological_process
GO:0010212	response to ionizing radiation	0.003548437035572833	3	4	biological_process
GO:0048771	tissue remodeling	0.01084765120900205	2	2	biological_process
GO:0050871	positive regulation of B cell activation	0.0031368384564614397	5	7	biological_process
GO:0032733	positive regulation of interleukin-10 production	0.003943965741319566	3	6	biological_process
GO:0120162	positive regulation of cold-induced thermogenesis	0.0065305400984445	3	4	biological_process
GO:0045471	response to ethanol	0.0006732366473761	2	5	biological_process
GO:0070842	aggresome assembly	0.000585078303699	1	6	biological_process
GO:0038179	neurotrophin signaling pathway	0.0005875920665506	1	4	biological_process
GO:0061025	membrane fusion	0.00687128257704805	2	5	biological_process
GO:0002314	germinal center B cell differentiation	0.0005977580192591	1	7	biological_process
GO:0043029	T cell homeostasis	0.000624093500837	1	4	biological_process
GO:0008286	insulin receptor signaling pathway	0.0006378673235816	1	6	biological_process
GO:0006953	acute-phase response	0.0029805630030571	2	6	biological_process
GO:0019725	cellular homeostasis	0.007665240478545126	4	2	biological_process
GO:0006342	chromatin silencing	0.002039446225554	2	3	biological_process
GO:0048762	mesenchymal cell differentiation	0.003903475278841975	4	4	biological_process
GO:0090179	planar cell polarity pathway involved in neural tube closure	0.0006598119491522	1	8	biological_process
GO:0006400	tRNA modification	0.0006677182574438	1	6	biological_process
GO:0032870	cellular response to hormone stimulus	0.0057895914401499	4	4	biological_process
GO:0006367	transcription initiation from RNA polymerase II promoter	0.00076987581772585	2	7	biological_process
GO:0035264	multicellular organism growth	0.0006731618691078	1	2	biological_process
GO:0006357	regulation of transcription by RNA polymerase II	0.009046639256979901	2	7	biological_process
GO:0016446	somatic hypermutation of immunoglobulin genes	0.0006774590884936	1	4	biological_process
GO:0001841	neural tube formation	0.0007409708780399	1	6	biological_process
GO:0046655	folic acid metabolic process	0.0007409708780399	1	5	biological_process
GO:0035235	ionotropic glutamate receptor signaling pathway	0.0007678301390287	1	5	biological_process
GO:0051353	positive regulation of oxidoreductase activity	0.007386035690232299	4	5	biological_process
GO:2000573	positive regulation of DNA biosynthetic process	0.0061667301230802	3	7	biological_process
GO:0007215	glutamate receptor signaling pathway	0.0062158718043069505	2	4	biological_process
GO:0072331	signal transduction by p53 class mediator	0.0007711281589503	1	4	biological_process
GO:0045333	cellular respiration	0.0019359281287669502	2	5	biological_process
GO:0008593	regulation of Notch signaling pathway	0.0008473737462408	1	5	biological_process
GO:0007566	embryo implantation	0.0008481990405362	1	2	biological_process
GO:0034097	response to cytokine	0.013286585627625079	13	4	biological_process
GO:0097530	granulocyte migration	0.0008752894497453	2	4	biological_process
GO:0006275	regulation of DNA replication	0.0008695644429837	1	7	biological_process
GO:0042119	neutrophil activation	0.0008850822068128	1	5	biological_process
GO:0070365	hepatocyte differentiation	0.0009348055604214	1	5	biological_process
GO:0007052	mitotic spindle organization	0.00129224468104115	2	4	biological_process
GO:0060997	dendritic spine morphogenesis	0.0009401234437476	1	6	biological_process
GO:0072520	seminiferous tubule development	0.0009471263059767	1	4	biological_process
GO:0045995	regulation of embryonic development	0.0009471263059767	1	5	biological_process
GO:0022612	gland morphogenesis	0.0009471263059767	1	4	biological_process
GO:0030521	androgen receptor signaling pathway	0.0009471263059767	1	5	biological_process
GO:0007417	central nervous system development	0.014668146471181085	7	4	biological_process
GO:0001649	osteoblast differentiation	0.0025211686897902335	3	4	biological_process
GO:0030316	osteoclast differentiation	0.0010006047238073	1	6	biological_process
GO:0030431	sleep	0.02102348729141955	2	2	biological_process
GO:0050772	positive regulation of axonogenesis	0.0010143158213237	1	6	biological_process
GO:0097104	postsynaptic membrane assembly	0.0010354769284668	1	6	biological_process
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	0.0010354769284668	1	5	biological_process
GO:0051149	positive regulation of muscle cell differentiation	0.0014472298819286666	3	6	biological_process
GO:0051966	regulation of synaptic transmission, glutamatergic	0.00740235557085375	2	6	biological_process
GO:2000809	positive regulation of synaptic vesicle clustering	0.0010354769284668	1	5	biological_process
GO:0072659	protein localization to plasma membrane	0.0088228748704309	3	5	biological_process
GO:0060019	radial glial cell differentiation	0.0010354769284668	1	5	biological_process
GO:0060563	neuroepithelial cell differentiation	0.0010354769284668	1	6	biological_process
GO:0051146	striated muscle cell differentiation	0.006682818022692267	3	5	biological_process
GO:0031929	TOR signaling	0.014197802057556325	4	4	biological_process
GO:0001315	age-dependent response to reactive oxygen species	0.0010720529046399	1	5	biological_process
GO:0045616	regulation of keratinocyte differentiation	0.00152058883186755	2	6	biological_process
GO:0051304	chromosome separation	0.0021716579287519	2	3	biological_process
GO:0045785	positive regulation of cell adhesion	0.012226340073302573	11	5	biological_process
GO:0003158	endothelium development	0.0012012823534635	1	5	biological_process
GO:0048041	focal adhesion assembly	0.006077710182387626	4	7	biological_process
GO:1901987	regulation of cell cycle phase transition	0.0012366316694725	1	6	biological_process
GO:0010948	negative regulation of cell cycle process	0.0012366316694725	1	6	biological_process
GO:1990266	neutrophil migration	0.015735444810017853	4	5	biological_process
GO:0042330	taxis	0.0012552389102771	1	2	biological_process
GO:0006282	regulation of DNA repair	0.012546145927872232	3	6	biological_process
GO:0001764	neuron migration	0.0014815489806343	1	4	biological_process
GO:0072676	lymphocyte migration	0.0046057872376294	3	4	biological_process
GO:0002699	positive regulation of immune effector process	0.001584290409754	1	5	biological_process
GO:0048293	regulation of isotype switching to IgE isotypes	0.001584290409754	1	8	biological_process
GO:0051270	regulation of cellular component movement	0.001584290409754	1	4	biological_process
GO:0032101	regulation of response to external stimulus	0.001584290409754	1	4	biological_process
GO:0032736	positive regulation of interleukin-13 production	0.001584290409754	1	6	biological_process
GO:0002227	innate immune response in mucosa	0.001584290409754	1	5	biological_process
GO:0072677	eosinophil migration	0.001584290409754	1	5	biological_process
GO:0070268	cornification	0.0025323476418648	3	4	biological_process
GO:0034085	establishment of sister chromatid cohesion	0.0066941032892685	2	3	biological_process
GO:0010629	negative regulation of gene expression	0.011204123416441317	6	6	biological_process
GO:0033674	positive regulation of kinase activity	0.0018761571994174331	3	6	biological_process
GO:0007275	multicellular organism development	0.0018761571994174331	3	2	biological_process
GO:0061042	vascular wound healing	0.010943675108381132	3	5	biological_process
GO:0051770	positive regulation of nitric-oxide synthase biosynthetic process	0.0016331043820467	1	7	biological_process
GO:0036324	vascular endothelial growth factor receptor-2 signaling pathway	0.00953089555595135	2	7	biological_process
GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling	0.0016775133448059501	2	7	biological_process
GO:0001934	positive regulation of protein phosphorylation	0.008817777942367567	6	8	biological_process
GO:0010717	regulation of epithelial to mesenchymal transition	0.0035252151247356	2	5	biological_process
GO:0048247	lymphocyte chemotaxis	0.0017073948618285	1	4	biological_process
GO:0035234	ectopic germ cell programmed cell death	0.002610749650387033	3	3	biological_process
GO:0035019	somatic stem cell population maintenance	0.0017219223075652	1	3	biological_process
GO:0002320	lymphoid progenitor cell differentiation	0.0017219223075652	1	5	biological_process
GO:0002318	myeloid progenitor cell differentiation	0.0017219223075652	1	5	biological_process
GO:0046686	response to cadmium ion	0.005933484379985575	4	5	biological_process
GO:1904251	regulation of bile acid metabolic process	0.0017219223075652	1	5	biological_process
GO:0045747	positive regulation of Notch signaling pathway	0.0017219223075652	1	6	biological_process
GO:0001541	ovarian follicle development	0.0095753045187106	2	4	biological_process
GO:0038093	Fc receptor signaling pathway	0.00823081083295886	5	5	biological_process
GO:0010863	positive regulation of phospholipase C activity	0.0017219223075652	1	8	biological_process
GO:0032762	mast cell cytokine production	0.0017219223075652	1	5	biological_process
GO:0002327	immature B cell differentiation	0.0017219223075652	1	6	biological_process
GO:0035701	hematopoietic stem cell migration	0.0017219223075652	1	4	biological_process
GO:0002371	dendritic cell cytokine production	0.00248473563645785	2	4	biological_process
GO:0006687	glycosphingolipid metabolic process	0.0017219223075652	1	5	biological_process
GO:0035855	megakaryocyte development	0.0017219223075652	1	5	biological_process
GO:0048103	somatic stem cell division	0.0017219223075652	1	4	biological_process
GO:0070662	mast cell proliferation	0.0017219223075652	1	4	biological_process
GO:0097067	cellular response to thyroid hormone stimulus	0.0017219223075652	1	5	biological_process
GO:0002551	mast cell chemotaxis	0.0017219223075652	1	4	biological_process
GO:1905065	positive regulation of vascular associated smooth muscle cell differentiation	0.0017219223075652	1	8	biological_process
GO:0008354	germ cell migration	0.0017219223075652	1	3	biological_process
GO:0051091	positive regulation of DNA-binding transcription factor activity	0.00692315174474128	5	4	biological_process
GO:0038109	Kit signaling pathway	0.0017219223075652	1	5	biological_process
GO:0030032	lamellipodium assembly	0.0017219223075652	1	7	biological_process
GO:0046427	positive regulation of receptor signaling pathway via JAK-STAT	0.005834453190463699	3	7	biological_process
GO:0035556	intracellular signal transduction	0.01600529498038215	4	3	biological_process
GO:0120192	tight junction assembly	0.00195017170364365	2	7	biological_process
GO:0034154	toll-like receptor 7 signaling pathway	0.0020586088463485	1	5	biological_process
GO:0098534	centriole assembly	0.0020695695294891	1	4	biological_process
GO:0046785	microtubule polymerization	0.002179582340065	1	5	biological_process
GO:0007283	spermatogenesis	0.0213034709296674	2	3	biological_process
GO:0030308	negative regulation of cell growth	0.0022175963408811	1	5	biological_process
GO:0016567	protein ubiquitination	0.007787068656427534	3	8	biological_process
GO:0002064	epithelial cell development	0.0022734449086404	1	4	biological_process
GO:0032196	transposition	0.0023640525122649	1	2	biological_process
GO:2000209	regulation of anoikis	0.006733805678171299	2	7	biological_process
GO:0032543	mitochondrial translation	0.002534811115431	1	6	biological_process
GO:0006094	gluconeogenesis	0.0025386562216555	1	6	biological_process
GO:0009888	tissue development	0.0025954909909876	1	3	biological_process
GO:0050863	regulation of T cell activation	0.00973334776195502	5	6	biological_process
GO:0031532	actin cytoskeleton reorganization	0.015297141247139332	3	4	biological_process
GO:0043113	receptor clustering	0.009571317086257533	3	5	biological_process
GO:0051781	positive regulation of cell division	0.007846337791150633	3	5	biological_process
GO:0010575	positive regulation of vascular endothelial growth factor production	0.0052597634340257006	3	6	biological_process
GO:0042730	fibrinolysis	0.0028688318543353	1	6	biological_process
GO:0010824	regulation of centrosome duplication	0.0028848680175933	1	6	biological_process
GO:0017038	protein import	0.0043868299960123005	2	5	biological_process
GO:0014909	smooth muscle cell migration	0.0029308903747324	1	5	biological_process
GO:0140374	antiviral innate immune response	0.0029826161413963	1	5	biological_process
GO:0001756	somitogenesis	0.0029885606275803	1	3	biological_process
GO:0046330	positive regulation of JNK cascade	0.014229145194857951	4	8	biological_process
GO:0007498	mesoderm development	0.0029885606275803	1	4	biological_process
GO:0071560	cellular response to transforming growth factor beta stimulus	0.0029885606275803	1	4	biological_process
