Term	Name	Pvalue	Genes	level	namespace
GO:0035092	sperm chromatin condensation	1.9759949268803728e-05	2	3	biological_process
GO:0044341	sodium-dependent phosphate transport	1.839719544372324e-05	2	8	biological_process
GO:0035036	sperm-egg recognition	1.226482203599778e-05	1	2	biological_process
GO:0000226	microtubule cytoskeleton organization	0.00012241522661947109	8	3	biological_process
GO:0007041	lysosomal transport	0.00024073167270602567	6	3	biological_process
GO:0070126	mitochondrial translational termination	1.3627580039997534e-05	3	8	biological_process
GO:0043542	endothelial cell migration	0.0008516831568494115	8	6	biological_process
GO:0030155	regulation of cell adhesion	1.4582773614199407e-05	1	4	biological_process
GO:0048659	smooth muscle cell proliferation	0.0021843175278851083	3	4	biological_process
GO:0010906	regulation of glucose metabolic process	4.305483342327411e-05	4	5	biological_process
GO:0043271	negative regulation of ion transport	0.0019308703588192216	5	5	biological_process
GO:0001944	vasculature development	0.0026157254967949396	17	4	biological_process
GO:0072594	establishment of protein localization to organelle	0.00015126904260046484	69	4	biological_process
GO:0006518	peptide metabolic process	0.0002299698356869547	81	4	biological_process
GO:0048488	synaptic vesicle endocytosis	1.8397233053223774e-05	1	5	biological_process
GO:0051336	regulation of hydrolase activity	7.585111049941904e-05	5	4	biological_process
GO:0051345	positive regulation of hydrolase activity	0.0013771859054583825	6	5	biological_process
GO:0002188	translation reinitiation	1.8397233053223774e-05	1	5	biological_process
GO:0019985	translesion synthesis	0.0006687096330363619	2	7	biological_process
GO:0001881	receptor recycling	1.8397233054023783e-05	1	5	biological_process
GO:0018344	protein geranylgeranylation	1.8397233054023783e-05	1	5	biological_process
GO:0098869	cellular oxidant detoxification	0.0006427201957066583	5	3	biological_process
GO:0048771	tissue remodeling	0.010650286420210112	5	2	biological_process
GO:0006289	nucleotide-excision repair	2.2076679663868528e-05	1	6	biological_process
GO:1990868	response to chemokine	0.0009203766563395898	5	5	biological_process
GO:0055065	metal ion homeostasis	0.0010342352340832243	2	7	biological_process
GO:0016071	mRNA metabolic process	0.0005908327694125458	12	6	biological_process
GO:0031497	chromatin assembly	2.4529644070965007e-05	1	5	biological_process
GO:0007269	neurotransmitter secretion	2.452964407096503e-05	1	4	biological_process
GO:0048515	spermatid differentiation	4.803626729765206e-05	16	3	biological_process
GO:0030163	protein catabolic process	0.00026274927336669387	11	4	biological_process
GO:0055085	transmembrane transport	0.007125133036674461	7	2	biological_process
GO:0099536	synaptic signaling	0.011994017671021715	6	3	biological_process
GO:0030335	positive regulation of cell migration	0.0058810711893962815	9	6	biological_process
GO:0015747	urate transport	3.066205508870626e-05	1	6	biological_process
GO:0031647	regulation of protein stability	3.928575808240511e-05	3	3	biological_process
GO:1903510	mucopolysaccharide metabolic process	0.0006023789692069016	4	6	biological_process
GO:0032238	adenosine transport	3.066205508870645e-05	1	7	biological_process
GO:0070296	sarcoplasmic reticulum calcium ion transport	0.00012679951378801086	4	8	biological_process
GO:0006022	aminoglycan metabolic process	0.0004247664931183297	6	4	biological_process
GO:0050680	negative regulation of epithelial cell proliferation	0.000543514968913652	2	6	biological_process
GO:0140053	mitochondrial gene expression	0.0002923907593074625	9	5	biological_process
GO:0050920	regulation of chemotaxis	0.003961895926923141	5	4	biological_process
GO:0007602	phototransduction	3.679424047343672e-05	1	3	biological_process
GO:0051094	positive regulation of developmental process	0.001829077869341569	26	4	biological_process
GO:0002474	antigen processing and presentation of peptide antigen via MHC class I	0.008600090966614847	6	4	biological_process
GO:0002002	regulation of angiotensin levels in blood	3.9624566663759656e-05	1	4	biological_process
GO:0002548	monocyte chemotaxis	0.005870002490579049	7	4	biological_process
GO:0007010	cytoskeleton organization	0.0012950962784450616	57	5	biological_process
GO:0045333	cellular respiration	0.00015780685879885955	2	5	biological_process
GO:0002683	negative regulation of immune system process	0.00042718877218319635	3	4	biological_process
GO:0008360	regulation of cell shape	5.2125493650800786e-05	2	3	biological_process
GO:0006520	cellular amino acid metabolic process	4.292687712418899e-05	1	3	biological_process
GO:0051100	negative regulation of binding	0.0004123844216026683	3	4	biological_process
GO:0071456	cellular response to hypoxia	4.40361605143114e-05	1	4	biological_process
GO:0010942	positive regulation of cell death	0.0012582361687311827	17	5	biological_process
GO:0002444	myeloid leukocyte mediated immunity	0.005245035055621107	29	4	biological_process
GO:0042659	regulation of cell fate specification	0.0004085129185664402	2	5	biological_process
GO:0070265	necrotic cell death	0.006777407634345089	2	3	biological_process
GO:0002252	immune effector process	0.002703859930259492	122	2	biological_process
GO:0006302	double-strand break repair	0.004609141936890897	3	6	biological_process
GO:0043552	positive regulation of phosphatidylinositol 3-kinase activity	0.0006361186060123472	7	7	biological_process
GO:0035627	ceramide transport	4.905928814193011e-05	1	6	biological_process
GO:0042542	response to hydrogen peroxide	0.0001652512360707778	3	4	biological_process
GO:0015802	basic amino acid transport	4.905928814193012e-05	1	6	biological_process
GO:0048232	male gamete generation	0.00039366129289949823	28	4	biological_process
GO:0048240	sperm capacitation	4.905928814367812e-05	3	3	biological_process
GO:0030299	intestinal cholesterol absorption	5.365859640523624e-05	1	6	biological_process
GO:0030497	fatty acid elongation	5.519102226393663e-05	1	6	biological_process
GO:0019076	viral release from host cell	0.0005664349803443683	2	2	biological_process
GO:0032543	mitochondrial translation	0.00011037978812432375	3	6	biological_process
GO:0007059	chromosome segregation	0.000733458994591775	4	2	biological_process
GO:0032386	regulation of intracellular transport	0.009806615278527112	4	5	biological_process
GO:0032261	purine nucleotide salvage	6.62300389916059e-05	1	5	biological_process
GO:0043173	nucleotide salvage	6.62300389916059e-05	1	4	biological_process
GO:0030595	leukocyte chemotaxis	0.00803419151245937	15	3	biological_process
GO:0070383	DNA cytosine deamination	6.818186013273594e-05	1	7	biological_process
GO:0009607	response to biotic stimulus	0.004460445329173006	157	2	biological_process
GO:0002360	T cell lineage commitment	6.885130562658554e-05	1	4	biological_process
GO:0050808	synapse organization	0.00966146580718612	6	5	biological_process
GO:0042325	regulation of phosphorylation	0.006882566133536633	9	7	biological_process
GO:0002521	leukocyte differentiation	0.0020828043294184775	23	4	biological_process
GO:0000387	spliceosomal snRNP assembly	7.4202173314669e-05	1	7	biological_process
GO:0000910	cytokinesis	0.0003438146270304997	7	3	biological_process
GO:0006284	base-excision repair	9.443809171645948e-05	2	6	biological_process
GO:0001938	positive regulation of endothelial cell proliferation	0.0011671407292854843	4	7	biological_process
GO:0070268	cornification	0.00022416035420518013	3	4	biological_process
GO:2001234	negative regulation of apoptotic signaling pathway	0.008548257391643197	9	6	biological_process
GO:0002237	response to molecule of bacterial origin	0.005834200350307656	7	4	biological_process
GO:0035973	aggrephagy	0.0018841475035344596	2	6	biological_process
GO:0043066	negative regulation of apoptotic process	0.004010034826878945	6	7	biological_process
GO:0006939	smooth muscle contraction	0.002390662793082471	3	5	biological_process
GO:0050904	diapedesis	0.001555304152232505	2	3	biological_process
GO:0002573	myeloid leukocyte differentiation	0.005054423730189736	8	5	biological_process
GO:0034976	response to endoplasmic reticulum stress	0.0006101315892444372	2	4	biological_process
GO:0060479	lung cell differentiation	0.0001667943892759421	2	4	biological_process
GO:0045123	cellular extravasation	9.81185762838604e-05	1	3	biological_process
GO:0044788	modulation by host of viral process	0.00016892275854458395	3	5	biological_process
GO:0043406	positive regulation of MAP kinase activity	0.0120097048932628	3	8	biological_process
GO:0002003	angiotensin maturation	0.0010965637888013333	3	4	biological_process
GO:0070372	regulation of ERK1 and ERK2 cascade	0.00010959953836	1	7	biological_process
GO:0031349	positive regulation of defense response	0.0019254271043785626	8	5	biological_process
GO:0018101	protein citrullination	0.0001103806906473	1	8	biological_process
GO:0097421	liver regeneration	0.00539173170065195	2	5	biological_process
GO:0051882	mitochondrial depolarization	0.009087977357221532	3	5	biological_process
GO:1902042	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	0.0058486426547613496	2	8	biological_process
GO:2000352	negative regulation of endothelial cell apoptotic process	0.0058486426547613496	2	9	biological_process
GO:0051592	response to calcium ion	0.0058486426547613496	2	5	biological_process
GO:0045907	positive regulation of vasoconstriction	0.0058486426547613496	2	5	biological_process
GO:0050714	positive regulation of protein secretion	0.0058486426547613496	2	6	biological_process
GO:0051258	protein polymerization	0.0058486426547613496	2	7	biological_process
GO:0090277	positive regulation of peptide hormone secretion	0.0058486426547613496	2	6	biological_process
GO:0070374	positive regulation of ERK1 and ERK2 cascade	0.004693821719123	3	8	biological_process
GO:0050776	regulation of immune response	0.0108139401970713	6	4	biological_process
GO:0006275	regulation of DNA replication	0.0001264809772409	1	7	biological_process
GO:0098534	centriole assembly	0.0001264809772409	1	4	biological_process
GO:0030851	granulocyte differentiation	0.0001287758930363	1	6	biological_process
GO:0033622	integrin activation	0.01886417423371395	2	6	biological_process
GO:0009303	rRNA transcription	0.0001349089056512	1	7	biological_process
GO:0015872	dopamine transport	0.0001359351108932	1	6	biological_process
GO:0030641	regulation of cellular pH	0.0001416586945098	1	7	biological_process
GO:0048167	regulation of synaptic plasticity	0.004430917506422467	3	3	biological_process
GO:0097191	extrinsic apoptotic signaling pathway	0.015000822867451016	6	4	biological_process
GO:0045777	positive regulation of blood pressure	0.00017265027223549998	2	4	biological_process
GO:0060173	limb development	0.0001558353858626	1	4	biological_process
GO:0060326	cell chemotaxis	0.005849492633642838	8	4	biological_process
GO:0019730	antimicrobial humoral response	0.0008699256326858251	4	3	biological_process
GO:0007340	acrosome reaction	0.0006277219835525501	2	2	biological_process
GO:0033674	positive regulation of kinase activity	0.0035522832282265	2	6	biological_process
GO:0036503	ERAD pathway	0.0008803290097519888	9	5	biological_process
GO:0030198	extracellular matrix organization	0.00039366090795963336	3	5	biological_process
GO:1900034	regulation of cellular response to heat	0.0001778399195144	1	5	biological_process
GO:0051298	centrosome duplication	0.00027099416306965	2	3	biological_process
GO:0098609	cell-cell adhesion	0.003914068831686871	7	3	biological_process
GO:0072676	lymphocyte migration	0.0030050307236002666	6	4	biological_process
GO:0003085	negative regulation of systemic arterial blood pressure	0.000187971729022	1	5	biological_process
GO:0043543	protein acylation	0.00027523031350764997	2	6	biological_process
GO:0043331	response to dsRNA	0.0097119186477701	3	4	biological_process
GO:0072577	endothelial cell apoptotic process	0.0035671076060201333	3	6	biological_process
GO:0070098	chemokine-mediated signaling pathway	0.00716904571049965	4	5	biological_process
GO:0072593	reactive oxygen species metabolic process	0.0001962281269309	1	3	biological_process
GO:0002062	chondrocyte differentiation	0.00176684406572365	2	4	biological_process
GO:0007520	myoblast fusion	0.0002060407968694	1	4	biological_process
GO:0061024	membrane organization	0.00441021418147326	5	4	biological_process
GO:0015671	oxygen transport	0.0025522545405802	4	5	biological_process
GO:0019371	cyclooxygenase pathway	0.0002084917456071	1	5	biological_process
GO:0048247	lymphocyte chemotaxis	0.017273176670853634	3	4	biological_process
GO:0050801	ion homeostasis	0.0035612048235852	2	5	biological_process
GO:0034440	lipid oxidation	0.0002157376255056	1	5	biological_process
GO:0060759	regulation of response to cytokine stimulus	0.0030377224408835875	8	4	biological_process
GO:0071277	cellular response to calcium ion	0.000236097824183	1	6	biological_process
GO:0001654	eye development	0.0002391464301751	1	5	biological_process
GO:0045066	regulatory T cell differentiation	0.0070861358898359	3	6	biological_process
GO:0007005	mitochondrion organization	0.0002452829022616	1	5	biological_process
GO:0001696	gastric acid secretion	0.0002483443698144	1	4	biological_process
GO:0071772	response to BMP	0.00567404226200375	2	3	biological_process
GO:1900026	positive regulation of substrate adhesion-dependent cell spreading	0.0099152465412079	3	7	biological_process
GO:0001649	osteoblast differentiation	0.0008507932414886333	3	4	biological_process
GO:0018105	peptidyl-serine phosphorylation	0.001609512231807275	4	7	biological_process
GO:0002931	response to ischemia	0.0002675805275152	1	3	biological_process
GO:0016192	vesicle-mediated transport	0.0002747067430299	1	2	biological_process
GO:0007249	I-kappaB kinase/NF-kappaB signaling	0.0045555295195745	3	4	biological_process
GO:0030182	neuron differentiation	0.009655854529670087	8	4	biological_process
GO:0006812	cation transport	0.0021728711583852	3	5	biological_process
GO:0051092	positive regulation of NF-kappaB transcription factor activity	0.007238703873020575	4	5	biological_process
GO:0060218	hematopoietic stem cell differentiation	0.0002961351437564	1	5	biological_process
GO:0030855	epithelial cell differentiation	0.0027233585004085834	6	4	biological_process
GO:0002377	immunoglobulin production	0.014276657473263133	3	3	biological_process
GO:0015711	organic anion transport	0.0044245924171949	5	5	biological_process
GO:0016570	histone modification	0.00060935988530346	5	6	biological_process
GO:0043171	peptide catabolic process	0.00096715021315265	2	4	biological_process
GO:0045058	T cell selection	0.003163787666704833	3	2	biological_process
GO:0071496	cellular response to external stimulus	0.003537736999298883	6	3	biological_process
GO:0019042	viral latency	0.00496136448366945	2	2	biological_process
GO:0048863	stem cell differentiation	0.020405968768295053	2	4	biological_process
GO:0007631	feeding behavior	0.0034125455076544	2	2	biological_process
GO:0001558	regulation of cell growth	0.0003433707942749	1	4	biological_process
GO:0045921	positive regulation of exocytosis	0.014744231373046	2	6	biological_process
GO:0034116	positive regulation of heterotypic cell-cell adhesion	0.014744231373046	2	7	biological_process
GO:0072378	blood coagulation, fibrin clot formation	0.014744231373046	2	3	biological_process
GO:0007154	cell communication	0.0003463043233856	1	2	biological_process
GO:0007399	nervous system development	0.00048867021621115	2	4	biological_process
GO:0030212	hyaluronan metabolic process	0.0019105988340319	3	7	biological_process
GO:0006936	muscle contraction	0.0026410219778814	2	4	biological_process
GO:0043691	reverse cholesterol transport	0.00301725607555855	6	8	biological_process
GO:0035023	regulation of Rho protein signal transduction	0.0003876880331215	1	8	biological_process
GO:1901524	regulation of mitophagy	0.0003897487891275	1	8	biological_process
GO:0060429	epithelium development	0.0003973802339496	1	4	biological_process
GO:0030879	mammary gland development	0.0012223459098495999	2	5	biological_process
GO:0006099	tricarboxylic acid cycle	0.0006558928267528499	4	3	biological_process
GO:0007584	response to nutrient	0.0004346665712087	1	3	biological_process
GO:0090382	phagosome maturation	0.0004555505327464	1	5	biological_process
GO:0071356	cellular response to tumor necrosis factor	0.0075233397519675425	7	6	biological_process
GO:0007219	Notch signaling pathway	0.002255721378948014	7	4	biological_process
GO:0010941	regulation of cell death	0.0004754393987608	1	4	biological_process
GO:0090166	Golgi disassembly	0.0004782723284107	1	6	biological_process
GO:0042092	type 2 immune response	0.0030415047515849336	3	3	biological_process
GO:0019724	B cell mediated immunity	0.0023317204195486	2	5	biological_process
GO:0007162	negative regulation of cell adhesion	0.0005039242097187	1	5	biological_process
GO:0060348	bone development	0.0005109465095596	1	4	biological_process
GO:0042594	response to starvation	0.0029035548687382	2	3	biological_process
GO:0034340	response to type I interferon	0.010845713355848741	5	5	biological_process
GO:0023035	CD40 signaling pathway	0.0005355108010817	1	4	biological_process
GO:0051917	regulation of fibrinolysis	0.012009827598969167	3	5	biological_process
GO:0034103	regulation of tissue remodeling	0.0005513259158359	1	4	biological_process
GO:0002446	neutrophil mediated immunity	0.0005520109408624	1	5	biological_process
GO:0032495	response to muramyl dipeptide	0.0005531434738002	1	5	biological_process
GO:0030219	megakaryocyte differentiation	0.0005867709692863	1	5	biological_process
GO:0007030	Golgi organization	0.0006690538076124	3	5	biological_process
GO:0017157	regulation of exocytosis	0.0006109385446872	1	5	biological_process
GO:0010035	response to inorganic substance	0.0039292456386013	2	3	biological_process
GO:0006605	protein targeting	0.003232927540622666	67	5	biological_process
GO:0007369	gastrulation	0.0006717588627401	1	4	biological_process
GO:0002819	regulation of adaptive immune response	0.00579576661290805	2	5	biological_process
GO:0030100	regulation of endocytosis	0.01343980714642215	2	5	biological_process
GO:0040008	regulation of growth	0.017970852249093665	3	3	biological_process
GO:0001570	vasculogenesis	0.0068778954843509	2	4	biological_process
GO:0048255	mRNA stabilization	0.0007152900188888	1	5	biological_process
GO:0030104	water homeostasis	0.0009809045074531501	2	5	biological_process
GO:0002684	positive regulation of immune system process	0.0007439538626454	1	4	biological_process
GO:0045069	regulation of viral genome replication	0.0007502754057563	1	5	biological_process
GO:0030098	lymphocyte differentiation	0.027240786551308432	3	4	biological_process
GO:0051091	positive regulation of DNA-binding transcription factor activity	0.0008002796378152	1	4	biological_process
GO:0072089	stem cell proliferation	0.0152405036263755	3	3	biological_process
GO:0097529	myeloid leukocyte migration	0.0008550333076164	1	3	biological_process
GO:0016567	protein ubiquitination	0.0015387107367421	2	8	biological_process
GO:0050864	regulation of B cell activation	0.009670604945996966	3	6	biological_process
GO:0050729	positive regulation of inflammatory response	0.0015918388834864669	3	6	biological_process
GO:0032103	positive regulation of response to external stimulus	0.00841188468577862	10	5	biological_process
GO:0046718	viral entry into host cell	0.018420811382324303	3	6	biological_process
GO:0097186	amelogenesis	0.0008925016650435	1	3	biological_process
GO:0043249	erythrocyte maturation	0.0008943099400872	1	4	biological_process
GO:0098883	synapse pruning	0.0008951877165662	1	6	biological_process
GO:1900015	regulation of cytokine production involved in inflammatory response	0.00214148506673655	2	5	biological_process
GO:0006414	translational elongation	0.0009703507653558	1	5	biological_process
GO:0009790	embryo development	0.00778393313203255	2	3	biological_process
GO:0007600	sensory perception	0.0010281256246068	1	4	biological_process
GO:0046320	regulation of fatty acid oxidation	0.00144322460545655	2	7	biological_process
GO:0042246	tissue regeneration	0.024228250240574133	3	3	biological_process
GO:0010817	regulation of hormone levels	0.00920549076188895	2	3	biological_process
GO:0060425	lung morphogenesis	0.00113158123305885	2	4	biological_process
GO:0070989	oxidative demethylation	0.0011019470874956	1	3	biological_process
GO:0061900	glial cell activation	0.001244759937392	1	3	biological_process
GO:0002664	regulation of T cell tolerance induction	0.0013128980954732498	2	5	biological_process
GO:0002517	T cell tolerance induction	0.0013128980954732498	2	3	biological_process
GO:0048143	astrocyte activation	0.026802634217204066	3	3	biological_process
GO:0008286	insulin receptor signaling pathway	0.026392721608017	4	6	biological_process
GO:0019915	lipid storage	0.013746343441050066	3	3	biological_process
GO:0070997	neuron death	0.01692518236121232	5	3	biological_process
GO:0030449	regulation of complement activation	0.0013811449568391	1	5	biological_process
GO:0050658	RNA transport	0.0014236339026119	1	4	biological_process
GO:0071803	positive regulation of podosome assembly	0.0014267157588018	1	7	biological_process
GO:1900122	positive regulation of receptor binding	0.0014369207289992	1	6	biological_process
GO:0051549	positive regulation of keratinocyte migration	0.0014369207289992	1	6	biological_process
GO:0008284	positive regulation of cell population proliferation	0.01530220753648525	2	5	biological_process
GO:0043114	regulation of vascular permeability	0.0031527844248056	2	3	biological_process
GO:0002314	germinal center B cell differentiation	0.0015435888905974	1	7	biological_process
GO:0001556	oocyte maturation	0.0017776141600999	1	3	biological_process
GO:0031507	heterochromatin assembly	0.0017937302226889	1	6	biological_process
GO:0097190	apoptotic signaling pathway	0.006874415361183975	4	3	biological_process
GO:0046426	negative regulation of receptor signaling pathway via JAK-STAT	0.0018390802309092	1	7	biological_process
GO:0018345	protein palmitoylation	0.0018400600876368	1	7	biological_process
GO:0097530	granulocyte migration	0.0018567969991687	1	4	biological_process
GO:0071674	mononuclear cell migration	0.0018639538073926	1	3	biological_process
GO:0072584	caveolin-mediated endocytosis	0.0019035453112106	1	4	biological_process
GO:0016064	immunoglobulin mediated immune response	0.0019435585359452	1	6	biological_process
GO:0036499	PERK-mediated unfolded protein response	0.0019562391146586	1	4	biological_process
GO:0002263	cell activation involved in immune response	0.001974211421002	1	3	biological_process
GO:0050778	positive regulation of immune response	0.001974211421002	1	5	biological_process
GO:0097305	response to alcohol	0.00525262274409985	2	4	biological_process
GO:0002791	regulation of peptide secretion	0.00525262274409985	2	6	biological_process
GO:0002697	regulation of immune effector process	0.005041618048866	3	4	biological_process
GO:0030890	positive regulation of B cell proliferation	0.005041618048866	3	8	biological_process
GO:0060384	innervation	0.0021475815118817	1	2	biological_process
GO:0006820	anion transport	0.0021514600290687	1	5	biological_process
GO:0042045	epithelial fluid transport	0.0021518238830766	1	5	biological_process
GO:0051170	import into nucleus	0.0112423766395079	2	6	biological_process
GO:0042554	superoxide anion generation	0.0039319319330269505	2	5	biological_process
GO:0001913	T cell mediated cytotoxicity	0.0034821655121398663	3	4	biological_process
GO:0051347	positive regulation of transferase activity	0.0058262784595990245	4	5	biological_process
GO:0043270	positive regulation of ion transport	0.015868133822355756	7	5	biological_process
GO:0051726	regulation of cell cycle	0.0177402783079218	3	4	biological_process
GO:1990845	adaptive thermogenesis	0.0024897239027008	1	2	biological_process
GO:0071345	cellular response to cytokine stimulus	0.0030076314532854	2	5	biological_process
GO:0002693	positive regulation of cellular extravasation	0.0026678766262467	2	6	biological_process
GO:0030324	lung development	0.010891228680327601	2	4	biological_process
GO:0048285	organelle fission	0.0026763028599686	1	5	biological_process
GO:0031175	neuron projection development	0.0026763028599686	1	6	biological_process
GO:0050918	positive chemotaxis	0.0026981303709759	1	4	biological_process
GO:0019725	cellular homeostasis	0.0116292242594693	3	2	biological_process
GO:0007204	positive regulation of cytosolic calcium ion concentration	0.0028665456152683	1	9	biological_process
GO:0071560	cellular response to transforming growth factor beta stimulus	0.0028846538668976	1	4	biological_process
GO:0043112	receptor metabolic process	0.024718974557757352	2	4	biological_process
GO:0008063	Toll signaling pathway	0.0029897011681421	1	4	biological_process
GO:0071216	cellular response to biotic stimulus	0.0029903965218952	1	3	biological_process
GO:0045445	myoblast differentiation	0.0029954468384	1	4	biological_process
GO:0007160	cell-matrix adhesion	0.0030111756580063	1	4	biological_process
GO:0045576	mast cell activation	0.00759467119053525	4	4	biological_process
GO:0043149	stress fiber assembly	0.0031724763847758	1	5	biological_process
GO:0071453	cellular response to oxygen levels	0.003257733845837	1	4	biological_process
GO:0002443	leukocyte mediated immunity	0.0033228369737831	1	3	biological_process
GO:0090130	tissue migration	0.0033578988760707	1	2	biological_process
GO:0002262	myeloid cell homeostasis	0.0065385249499318	2	2	biological_process
GO:0001822	kidney development	0.0115613986533147	3	4	biological_process
GO:0043408	regulation of MAPK cascade	0.011311294914714349	4	6	biological_process
GO:0070305	response to cGMP	0.0036265545656163	1	4	biological_process
GO:0045088	regulation of innate immune response	0.008017031728673131	3	5	biological_process
GO:0097194	execution phase of apoptosis	0.0037688355825119	1	2	biological_process
GO:0039530	MDA-5 signaling pathway	0.0038460729785846	1	6	biological_process
GO:0030888	regulation of B cell proliferation	0.004468102609771	1	7	biological_process
GO:0043069	negative regulation of programmed cell death	0.0045204629787898	1	6	biological_process
GO:0009267	cellular response to starvation	0.0045204629787898	1	4	biological_process
GO:0051659	maintenance of mitochondrion location	0.0045204629787898	1	4	biological_process
GO:1903800	positive regulation of production of miRNAs involved in gene silencing by miRNA	0.0045496649360176	1	7	biological_process
GO:0051262	protein tetramerization	0.0045496649360176	1	7	biological_process
GO:0031056	regulation of histone modification	0.0045496649360176	1	6	biological_process
GO:0042102	positive regulation of T cell proliferation	0.014302067636512601	2	8	biological_process
GO:0031623	receptor internalization	0.0047447084901453	1	5	biological_process
GO:0009060	aerobic respiration	0.0056160770402502	1	6	biological_process
GO:0045321	leukocyte activation	0.0056946712102779	1	2	biological_process
GO:0071222	cellular response to lipopolysaccharide	0.017729615440527702	2	5	biological_process
GO:0008015	blood circulation	0.0061260326521146	1	4	biological_process
GO:0000302	response to reactive oxygen species	0.006345001266348	1	4	biological_process
GO:0032479	regulation of type I interferon production	0.0065868012516933	1	5	biological_process
GO:0002456	T cell mediated immunity	0.00886974958515075	2	5	biological_process
GO:0008306	associative learning	0.0067832642404226	1	4	biological_process
GO:0006259	DNA metabolic process	0.0069427389434849	1	4	biological_process
GO:0007173	epidermal growth factor receptor signaling pathway	0.0069427389434849	1	7	biological_process
GO:0009611	response to wounding	0.0072158128387691	1	3	biological_process
GO:0006471	protein ADP-ribosylation	0.0079284092252748	1	6	biological_process
GO:0009408	response to heat	0.0080956233823268	1	3	biological_process
GO:0042592	homeostatic process	0.01608099717150825	2	3	biological_process
GO:0043065	positive regulation of apoptotic process	0.0081171365647442	1	7	biological_process
GO:0001894	tissue homeostasis	0.0082324625935824	1	5	biological_process
GO:0050818	regulation of coagulation	0.022289653311368066	3	4	biological_process
GO:0032094	response to food	0.0090294586548046	1	3	biological_process
GO:0015701	bicarbonate transport	0.0093850655947682	1	6	biological_process
GO:0033198	response to ATP	0.0094814708820595	1	4	biological_process
GO:0051591	response to cAMP	0.0099319625433752	1	4	biological_process
GO:0010212	response to ionizing radiation	0.0106702253744375	1	4	biological_process
GO:0071357	cellular response to type I interferon	0.0110838692798859	1	6	biological_process
GO:0043616	keratinocyte proliferation	0.0116162556472701	1	4	biological_process
GO:0002712	regulation of B cell mediated immunity	0.01166891864024	1	7	biological_process
GO:0050728	negative regulation of inflammatory response	0.01166891864024	1	6	biological_process
GO:0032148	activation of protein kinase B activity	0.0118126257815806	1	9	biological_process
GO:0032869	cellular response to insulin stimulus	0.014164279930774251	2	6	biological_process
GO:0032147	activation of protein kinase activity	0.013872875031080367	3	8	biological_process
GO:0035655	interleukin-18-mediated signaling pathway	0.0118126257815806	1	5	biological_process
GO:0007186	G protein-coupled receptor signaling pathway	0.014164279930774251	2	3	biological_process
GO:0006924	activation-induced cell death of T cells	0.0118126257815806	1	8	biological_process
GO:0035924	cellular response to vascular endothelial growth factor stimulus	0.0125513455066366	2	6	biological_process
GO:0150076	neuroinflammatory response	0.0259024778193673	3	5	biological_process
GO:0014896	muscle hypertrophy	0.0121350861276256	1	4	biological_process
GO:0051046	regulation of secretion	0.0122878185767993	1	5	biological_process
GO:0071542	dopaminergic neuron differentiation	0.0132900652316926	1	5	biological_process
GO:0048010	vascular endothelial growth factor receptor signaling pathway	0.0132900652316926	1	6	biological_process
GO:0071548	response to dexamethasone	0.0139566251165458	1	5	biological_process
GO:0042640	anagen	0.0144861253035768	1	3	biological_process
GO:0060177	regulation of angiotensin metabolic process	0.0145417073143599	1	6	biological_process
GO:0002019	regulation of renal output by angiotensin	0.0155288206971639	2	7	biological_process
GO:0048246	macrophage chemotaxis	0.02314015534501475	2	4	biological_process
GO:0070371	ERK1 and ERK2 cascade	0.0165159340799679	1	5	biological_process
GO:0007202	activation of phospholipase C activity	0.0165159340799679	1	9	biological_process
GO:0007200	phospholipase C-activating G protein-coupled receptor signaling pathway	0.0165159340799679	1	4	biological_process
GO:0042756	drinking behavior	0.0173544607849214	1	3	biological_process
GO:1903779	regulation of cardiac conduction	0.0174866405169613	1	4	biological_process
GO:0000278	mitotic cell cycle	0.0188392473534806	1	3	biological_process
GO:0001776	leukocyte homeostasis	0.0200975640607088	1	2	biological_process
GO:0043030	regulation of macrophage activation	0.0222731381742022	1	5	biological_process
GO:1902107	positive regulation of leukocyte differentiation	0.0234571339138465	1	6	biological_process
GO:0015980	energy derivation by oxidation of organic compounds	0.0234571339138465	1	4	biological_process
GO:0010507	negative regulation of autophagy	0.02784390667585485	2	7	biological_process
GO:0048589	developmental growth	0.0244251779052361	1	2	biological_process
GO:0042026	protein refolding	0.0256816313048344	1	3	biological_process
GO:0048245	eosinophil chemotaxis	0.026194676880809	1	5	biological_process
GO:0072677	eosinophil migration	0.026194676880809	1	5	biological_process
GO:0070661	leukocyte proliferation	0.0264076917395088	1	3	biological_process
GO:0035239	tube morphogenesis	0.0264076917395088	1	3	biological_process
GO:0051641	cellular localization	0.0289529789850263	1	2	biological_process
GO:2000379	positive regulation of reactive oxygen species metabolic process	0.03780311793721155	2	6	biological_process
GO:0070849	response to epidermal growth factor	0.0324313047922561	1	3	biological_process
GO:0002544	chronic inflammatory response	0.034867966840003	1	5	biological_process
GO:0050821	protein stabilization	0.0359224231399947	1	4	biological_process
GO:0098930	axonal transport	0.0361450846739281	1	7	biological_process
GO:0000187	activation of MAPK activity	0.0443436004279495	1	9	biological_process
GO:0002018	renin-angiotensin regulation of aldosterone production	0.0443436004279495	1	5	biological_process
GO:0042981	regulation of apoptotic process	0.0443436004279495	1	6	biological_process
GO:0051955	regulation of amino acid transport	0.0443436004279495	1	6	biological_process
